NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
96	0.47500	-5.122053	8.483332	13.743895	3.154590	2.761194	-0.551264	-185.919524	203.898758	0.000000	
97	0.48000	-5.008900	8.621053	13.567004	3.208644	2.779832	-0.537664	-190.054154	210.136438	0.000000	
98	0.48500	-5.077247	8.689127	13.390380	3.190497	2.779590	-0.532885	-192.333634	211.353927	0.000000	
99	0.49000	-5.077013	8.575137	13.387828	3.190863	2.734412	-0.546672	-188.996409	211.767419	0.000000	
100	0.49500	-5.031506	8.711819	13.479103	3.172524	2.761377	-0.528289	-189.855294	208.557295	0.000000	
101	0.50000	-4.940221	8.575587	13.831421	3.208970	2.743699	-0.537761	-184.013066	206.265659	0.000000	
102	0.50500	-5.054472	8.621182	13.476003	3.218191	2.734643	-0.551319	-187.845849	212.267275	0.000000	
103	0.51000	-5.053816	8.529248	13.477386	3.181279	2.752398	-0.519214	-189.145980	209.783718	0.000000	
104	0.51500	-5.008848	8.575026	13.213004	3.181099	2.779663	-0.528434	-195.129317	213.838133	0.000000	
105	0.52000	-5.031481	8.643633	13.565536	3.182112	2.725317	-0.551260	-185.988444	208.135810	0.000000	
106	0.52500	-4.985766	8.711813	13.745462	3.163598	2.761327	-0.528356	-186.310692	203.855678	0.000000	
107	0.53000	-5.054274	8.688963	13.568277	3.172477	2.779450	-0.532897	-189.872355	207.247855	0.000000	
108	0.53500	-4.918092	8.689452	13.479862	3.181614	2.779761	-0.546855	-191.550133	209.287203	0.000000	
