NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
204	1.01500	0.623879	0.745293	3.979232	0.320089	0.297197	0.132611	0.000000	0.000000	0.000000	
205	1.02000	0.666894	0.654991	3.629528	0.320163	0.324695	0.128087	0.000000	0.000000	0.000000	
206	1.02500	0.645156	0.723103	3.716261	0.329362	0.315655	0.123499	0.000000	0.000000	0.000000	
207	1.03000	0.804117	0.586398	3.894383	0.329437	0.288414	0.109396	0.000000	0.000000	0.000000	
208	1.03500	0.600196	0.609558	3.979390	0.347463	0.297415	0.127856	0.000000	0.000000	0.000000	
209	1.04000	0.691877	0.768242	3.892851	0.320246	0.260767	0.132488	0.000000	0.000000	0.000000	
210	1.04500	0.621110	0.587235	3.630145	0.292867	0.306255	0.123337	0.000000	0.000000	0.000000	
211	1.05000	0.778402	0.633532	3.192563	0.348050	0.297879	0.104986	0.000000	0.000000	0.000000	
212	1.05500	0.757822	0.655087	3.630455	0.347667	0.297615	0.123355	0.000000	0.000000	0.000000	
213	1.06000	0.736627	0.813599	3.716837	0.347602	0.297527	0.132718	0.000000	0.000000	0.000000	
214	1.06500	0.644208	0.700818	3.541704	0.311207	0.306437	0.123467	0.000000	0.000000	0.000000	
215	1.07000	0.691943	0.768327	3.891681	0.329583	0.288420	0.104985	0.000000	0.000000	0.000000	
216	1.07500	0.760546	0.744652	4.068379	0.329186	0.288184	0.132555	0.000000	0.000000	0.000000	
217	1.08000	0.691384	0.722745	3.891982	0.356616	0.297522	0.132591	0.000000	0.000000	0.000000	
218	1.08500	0.691478	0.722484	3.892463	0.301975	0.306341	0.118835	0.000000	0.000000	0.000000	
219	1.09000	0.759038	0.631903	3.894666	0.311099	0.260750	0.127742	0.000000	0.000000	0.000000	
220	1.09500	0.759410	0.699720	3.893193	0.329315	0.297417	0.123367	0.000000	0.000000	0.000000	
221	1.10000	0.758027	0.632133	3.717662	0.356736	0.315939	0.118792	0.000000	0.000000	0.000000	
222	1.10500	0.666940	0.655069	3.630069	0.311045	0.306347	0.132612	0.000000	0.000000	0.000000	
223	1.11000	0.668599	0.700149	3.892390	0.329308	0.288218	0.127930	0.000000	0.000000	0.000000	
224	1.11500	0.645617	0.768775	3.716277	0.329520	0.288333	0.118823	0.000000	0.000000	0.000000	
225	1.12000	0.759591	0.608470	4.069077	0.310963	0.306384	0.118684	0.000000	0.000000	0.000000	
226	1.12500	0.756951	0.655324	3.456025	0.329373	0.288290	0.137158	0.000000	0.000000	0.000000	
227	1.13000	0.668459	0.631688	3.980324	0.320053	0.306363	0.127927	0.000000	0.000000	0.000000	
228	1.13500	0.758912	0.563695	3.982287	0.329254	0.269980	0.127691	0.000000	0.000000	0.000000	
229	1.14000	0.759796	0.721955	3.980649	0.347262	0.306473	0.146431	0.000000	0.000000	0.000000	
230	1.14500	0.735374	0.791736	3.455283	0.320447	0.260898	0.132581	0.000000	0.000000	0.000000	
231	1.15000	0.759544	0.608356	4.069666	0.301717	0.297083	0.132457	0.000000	0.000000	0.000000	
232	1.15500	0.645839	0.700410	3.891614	0.365769	0.288447	0.132525	0.000000	0.000000	0.000000	
233	1.16000	0.667235	0.700326	3.629598	0.311036	0.315473	0.132700	0.000000	0.000000	0.000000	
234	1.16500	0.667952	0.609570	3.892395	0.347592	0.297541	0.118662	0.000000	0.000000	0.000000	
235	1.17000	0.735379	0.700351	3.629578	0.347632	0.315853	0.123484	0.000000	0.000000	0.000000	
236	1.17500	0.849254	0.722964	3.630869	0.347862	0.288652	0.109577	0.000000	0.000000	0.000000	
