NO_OF_FRAMES	232
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-09-29, 11:56:00	9992.86951533
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
3245	16.22000	494.440	261.834	1581.106	332.128	390.962	1341.212	232.997	497.696	1057.880	308.149	500.941	822.466	372.280	123.543	1340.039	361.792	-14.270	1049.114	454.284	8.570	838.454	329.095	433.133	816.159	508.630	400.095	454.813	432.471	377.706	83.980	406.226	325.756	59.720	528.547	427.051	51.313	586.793	399.976	67.460	376.865	84.845	845.844	299.849	148.661	427.733	177.220	156.170	73.871	135.457	201.870	55.437	275.136	130.754	17.246	339.307	178.303	27.317
3246	16.22500	500.027	262.424	1579.962	338.242	391.366	1339.963	236.508	497.292	1057.314	309.858	501.345	821.139	377.901	123.826	1339.401	370.234	-14.448	1048.502	463.271	9.007	837.419	335.197	433.006	814.159	514.971	399.808	453.678	451.188	380.079	81.549	424.330	329.261	56.309	548.953	428.589	50.937	606.756	400.735	70.422	382.326	85.294	844.402	302.306	148.643	427.224	177.429	156.509	74.190	135.677	202.447	55.932	275.284	130.910	17.425	338.969	178.463	27.389
3247	16.23000	505.508	263.133	1578.901	343.480	391.437	1339.032	240.315	496.990	1056.659	311.575	501.791	819.921	383.639	123.883	1338.378	378.699	-14.306	1047.742	472.227	9.612	836.426	341.417	433.216	812.492	520.888	399.491	452.911	470.280	382.144	78.232	443.628	331.835	52.338	569.795	429.945	51.094	625.969	401.136	72.042	387.435	85.411	843.260	304.632	148.383	426.821	177.421	156.988	74.777	135.820	202.814	56.370	275.057	130.862	17.246	339.048	178.457	27.067
3248	16.23500	511.134	263.679	1577.727	348.765	391.649	1338.174	244.309	496.857	1055.721	313.495	502.199	818.856	390.325	124.106	1336.808	386.663	-14.432	1046.755	481.953	10.294	835.339	348.766	433.350	811.296	526.586	398.780	451.945	489.400	384.586	76.806	462.842	334.233	49.780	589.607	430.900	53.745	644.773	401.414	75.333	391.761	85.404	842.599	307.491	148.740	426.095	177.884	157.512	74.648	135.599	203.102	57.310	274.985	131.175	17.420	339.046	178.390	27.290
3249	16.24000	516.869	264.605	1576.188	354.453	391.770	1336.569	248.130	496.638	1054.963	315.678	502.772	817.483	396.812	124.389	1335.408	395.481	-14.189	1044.924	491.117	11.025	834.434	355.783	433.989	809.951	532.167	398.192	449.559	506.812	387.409	75.531	481.175	336.743	46.949	609.067	432.063	54.450	663.406	401.784	79.285	396.347	85.284	841.607	309.695	149.128	425.763	178.205	157.918	75.011	135.732	203.549	58.061	274.336	130.708	17.884	339.122	178.510	26.900
3250	16.24500	522.791	265.219	1574.998	360.713	392.266	1334.544	252.022	496.238	1054.120	317.618	503.181	816.283	402.936	124.710	1333.644	403.042	-13.926	1043.672	501.130	12.094	834.461	363.173	434.581	808.990	538.118	397.348	447.979	525.289	389.404	74.179	499.711	339.873	44.973	628.242	433.002	55.380	681.740	402.334	81.046	400.737	85.241	840.801	312.556	149.485	425.502	178.491	158.261	75.320	135.729	203.790	58.792	274.656	131.065	18.184	339.013	177.953	27.471
3251	16.25000	528.288	265.868	1573.524	366.162	392.450	1333.109	256.061	496.197	1053.153	319.193	503.495	815.201	408.620	124.851	1332.441	411.498	-13.640	1042.090	511.141	12.930	834.291	369.540	434.392	807.655	543.840	397.026	446.655	542.445	392.009	72.948	518.015	342.408	41.777	646.563	434.357	59.615	699.145	402.463	86.897	405.060	85.243	839.640	315.648	149.880	425.389	178.732	158.453	75.880	136.107	204.268	59.776	274.542	131.433	17.512	339.214	178.182	27.162
3252	16.25500	534.091	266.378	1572.475	371.638	392.650	1331.850	259.847	495.875	1052.473	321.365	503.785	813.860	414.441	125.144	1331.016	420.025	-13.100	1040.896	520.837	14.432	834.365	375.165	434.007	805.894	549.163	396.455	445.164	559.751	393.723	72.444	534.592	345.334	40.504	665.137	435.456	60.781	716.151	402.718	89.949	410.556	85.679	837.573	318.774	149.993	425.597	179.008	158.619	76.166	136.385	204.634	60.452	274.500	131.586	17.469	339.107	178.444	26.962
3253	16.26000	539.769	267.318	1571.622	377.301	393.175	1330.602	264.190	495.704	1051.453	323.286	504.259	812.206	420.560	125.638	1329.799	428.249	-12.677	1039.455	529.857	14.917	833.959	381.058	433.779	804.146	554.625	395.649	443.518	577.133	396.040	71.943	552.403	347.353	40.271	681.914	436.577	65.290	732.606	403.255	93.780	416.914	86.212	835.803	322.038	150.287	425.163	179.102	158.676	76.774	136.595	204.856	61.056	274.491	131.845	17.632	339.052	178.370	26.839
3254	16.26500	545.630	268.317	1570.730	383.018	393.664	1329.079	268.318	495.498	1050.447	325.252	504.770	810.826	426.518	125.793	1328.641	436.071	-12.345	1038.811	539.572	16.294	832.193	388.678	433.982	802.390	560.511	394.763	441.267	592.645	397.957	72.559	569.290	349.823	38.727	699.894	437.564	67.713	748.441	403.613	97.874	421.673	86.483	835.227	325.690	150.649	424.172	179.271	158.977	77.447	136.729	204.870	61.624	274.325	131.654	17.970	339.058	178.273	27.127
3255	16.27000	551.373	269.098	1569.811	388.902	394.218	1327.610	272.290	495.295	1049.691	327.638	505.156	809.107	432.499	126.117	1327.451	443.988	-11.980	1037.491	548.683	17.458	831.945	396.105	434.602	801.050	566.585	394.457	439.129	608.356	399.386	72.687	584.600	352.619	38.484	715.662	438.432	71.785	763.108	403.451	102.222	426.714	86.409	834.729	329.453	150.721	423.661	179.667	159.035	78.084	137.011	204.995	62.198	274.479	132.186	18.017	339.085	178.350	26.788
3256	16.27500	556.896	270.079	1568.800	394.476	394.582	1326.269	276.662	495.006	1048.453	330.022	505.668	807.494	438.660	126.678	1326.270	452.255	-11.091	1036.413	557.808	18.237	832.336	403.195	434.815	800.155	571.976	393.633	437.282	622.610	401.309	73.608	600.592	354.656	38.089	730.808	439.115	75.728	778.039	403.048	105.924	430.969	86.324	834.209	332.751	150.886	423.283	179.922	158.954	79.093	137.534	205.320	63.032	274.207	131.991	18.092	339.123	178.363	26.920
3257	16.28000	562.352	270.825	1567.928	400.748	395.323	1324.667	280.733	494.798	1047.461	332.375	506.481	806.087	445.032	127.090	1325.217	460.104	-10.742	1035.373	567.682	19.668	831.886	409.930	435.190	798.665	577.685	392.955	434.476	637.559	402.096	74.664	614.550	356.609	38.553	745.163	439.506	78.644	792.228	403.236	110.416	434.617	85.837	833.544	335.912	150.766	423.327	180.529	158.860	79.960	137.856	205.228	64.131	273.930	132.221	17.996	338.829	178.409	27.335
3258	16.28500	568.217	271.825	1566.726	406.615	395.894	1323.172	285.204	494.739	1046.474	335.073	506.906	804.538	451.429	127.744	1323.754	468.918	-9.959	1033.782	576.504	21.152	830.671	416.769	435.603	797.379	583.324	392.756	432.643	651.325	402.858	74.975	628.462	357.864	38.906	758.932	439.219	81.157	804.640	402.498	113.234	439.851	86.197	832.009	339.418	150.821	422.880	181.280	158.616	80.678	138.368	205.245	65.529	273.579	131.789	18.811	339.233	178.079	27.206
3259	16.29000	574.009	272.945	1565.258	412.497	396.470	1322.019	289.878	494.690	1045.344	337.309	507.453	803.276	457.638	128.288	1322.471	476.166	-9.343	1032.516	585.563	22.229	831.123	423.928	436.285	796.389	589.431	392.369	431.611	663.971	403.547	76.687	642.470	358.475	40.051	772.391	439.355	83.634	817.403	402.646	116.919	445.704	86.732	830.270	344.104	151.268	421.947	181.777	158.314	81.776	138.896	205.042	66.771	273.528	131.680	19.189	339.263	178.253	27.033
3260	16.29500	579.587	273.742	1564.409	418.413	397.172	1320.745	294.602	494.753	1044.397	339.574	507.923	801.991	463.338	128.748	1321.406	483.432	-8.663	1031.740	594.913	23.097	831.030	431.688	436.655	795.419	595.307	392.438	431.069	676.168	403.701	77.876	653.067	359.228	41.455	785.261	439.218	85.389	829.134	401.543	119.397	450.125	86.739	829.477	348.577	151.248	421.935	182.376	157.942	82.637	139.358	204.669	68.330	273.303	131.849	19.224	339.040	178.080	27.412
3261	16.30000	584.844	274.818	1563.342	424.427	398.003	1319.467	299.213	494.838	1043.646	341.873	508.463	801.111	469.285	129.246	1320.052	491.499	-8.011	1031.575	604.071	25.259	830.552	439.639	437.163	793.496	601.221	392.436	430.407	686.824	404.048	78.127	665.707	359.529	41.896	796.255	438.606	87.495	841.034	401.170	122.467	454.991	86.832	828.843	352.840	151.283	421.017	183.209	158.041	83.307	139.147	203.860	70.252	273.547	132.010	19.238	338.960	178.028	27.349
3262	16.30500	590.877	275.808	1562.306	430.263	398.609	1318.054	303.985	495.002	1043.144	344.554	509.056	800.168	475.615	130.066	1319.139	499.673	-6.901	1030.023	612.502	26.386	830.127	446.808	437.729	792.184	607.179	392.428	429.829	698.131	403.770	79.144	677.348	359.025	39.864	807.108	438.459	89.264	850.702	400.687	123.437	460.693	87.241	827.687	357.291	151.525	419.277	183.549	157.824	84.486	139.035	203.518	71.932	273.173	131.820	19.614	339.114	177.885	27.569
3263	16.31000	596.405	276.552	1561.435	436.229	399.387	1317.036	308.996	495.008	1042.278	347.334	509.889	798.701	481.727	130.614	1318.347	507.433	-5.921	1029.260	621.991	27.572	830.916	453.801	438.303	791.127	613.343	392.563	429.724	707.997	403.986	78.902	687.344	358.707	41.102	816.550	437.814	90.661	860.134	399.665	124.917	466.519	87.794	826.890	361.896	151.852	418.346	184.213	157.715	85.543	139.548	203.481	73.375	273.209	131.873	19.754	339.126	177.924	27.471
3264	16.31500	602.040	277.612	1561.130	442.658	400.418	1316.035	313.984	495.240	1041.373	350.163	510.472	797.732	487.681	131.381	1317.701	514.257	-5.107	1028.855	631.153	29.835	830.275	461.149	438.731	790.711	619.712	392.392	429.433	716.850	403.694	79.887	695.407	359.013	41.812	825.984	437.419	90.321	869.545	398.673	124.804	472.926	88.361	825.681	366.305	152.268	417.331	184.930	157.429	86.645	140.292	203.421	75.275	273.133	131.925	19.809	339.150	178.070	27.310
3265	16.32000	607.976	278.855	1560.224	448.572	401.308	1315.163	319.086	495.276	1040.647	352.892	511.081	796.988	493.931	132.046	1316.942	521.946	-4.057	1027.651	639.110	31.305	830.606	468.961	439.691	790.593	626.101	392.589	429.868	724.740	403.145	79.606	704.055	358.874	41.312	835.181	436.609	91.129	878.281	397.632	124.100	478.477	88.656	824.144	371.208	152.246	416.711	185.995	157.283	88.086	141.361	203.256	77.294	273.363	131.990	19.827	339.408	178.286	26.988
3266	16.32500	613.942	279.825	1559.758	454.673	402.033	1314.261	324.073	495.376	1040.102	356.109	511.716	796.210	500.388	132.947	1316.385	529.947	-2.725	1027.005	647.566	32.662	831.553	475.913	440.354	790.164	631.807	393.201	430.002	732.286	403.096	79.098	711.124	358.562	41.926	842.666	435.565	90.337	885.432	396.663	124.876	484.166	89.342	823.280	376.290	152.661	416.987	187.027	156.686	89.722	142.623	202.968	79.188	273.543	132.208	19.741	339.208	178.278	27.048
3267	16.33000	620.145	281.210	1559.172	461.193	403.105	1313.081	329.448	495.491	1039.522	359.009	512.650	795.541	506.708	133.876	1315.710	537.210	-1.663	1027.191	656.542	34.320	831.735	482.900	440.877	789.360	637.418	393.560	429.588	738.334	402.711	79.401	718.168	358.624	40.801	849.847	434.707	88.810	892.063	395.569	125.413	489.810	90.136	822.793	380.941	152.673	417.431	188.051	156.165	91.271	143.277	202.022	80.967	273.834	132.423	19.916	339.485	178.109	26.998
3268	16.33500	625.511	282.419	1558.921	467.824	404.073	1311.875	335.163	495.815	1038.460	362.436	513.184	794.453	513.212	134.901	1314.826	543.851	-0.773	1026.935	664.921	35.649	831.270	490.290	442.012	789.116	643.905	393.648	429.592	743.913	402.118	79.068	723.124	358.194	39.766	855.841	433.861	88.334	898.896	394.795	124.326	495.606	90.575	822.569	385.388	152.347	417.712	188.505	155.542	92.909	143.741	201.467	82.577	274.149	132.656	20.075	339.403	178.207	27.030
3269	16.34000	631.062	283.518	1558.549	473.867	405.061	1311.019	340.829	496.316	1037.857	365.629	513.895	793.707	519.675	135.781	1314.550	550.788	0.502	1026.179	672.920	37.283	832.132	498.243	442.979	789.042	650.294	393.945	429.531	749.669	401.682	77.117	728.140	358.085	38.182	861.021	432.953	87.715	903.844	393.402	122.633	501.523	91.045	822.142	390.059	152.323	417.517	189.468	155.196	94.490	144.854	201.220	84.716	274.135	132.849	20.196	339.332	178.270	27.144
3270	16.34500	636.749	284.848	1558.204	479.885	405.875	1310.371	346.379	496.635	1037.521	369.018	514.608	792.851	526.353	136.755	1314.222	558.016	1.837	1026.116	680.978	38.649	833.721	505.154	443.819	788.450	656.695	394.179	429.113	754.616	401.172	74.963	732.687	357.465	37.432	866.001	432.205	85.553	908.636	391.958	119.884	508.328	91.934	821.331	395.513	152.667	416.536	190.918	154.806	96.732	146.412	200.983	88.499	274.307	132.773	20.705	339.370	178.390	27.129
3271	16.35000	642.787	285.971	1558.070	486.500	407.025	1309.752	352.066	497.025	1037.088	372.484	515.355	792.144	532.674	138.048	1314.080	564.842	3.100	1025.909	689.506	40.547	833.894	511.560	444.646	788.301	663.404	394.092	428.303	758.143	400.719	73.693	736.207	356.993	36.141	870.309	431.415	82.547	912.891	391.181	117.753	514.476	92.658	820.379	400.644	152.661	416.490	192.748	154.100	99.359	147.925	200.374	91.883	274.447	132.702	20.809	339.354	178.359	27.020
3272	16.35500	648.885	287.121	1557.917	493.189	408.196	1308.987	357.557	497.304	1036.885	376.140	515.954	791.686	538.910	139.305	1313.928	571.317	4.238	1025.933	697.457	42.588	833.752	518.968	445.553	788.791	670.760	393.888	428.101	760.949	400.198	72.491	738.746	356.086	34.912	873.525	430.209	80.028	916.711	390.178	114.047	520.643	92.807	818.765	406.715	153.165	416.436	196.540	150.752	101.205	148.834	199.648	94.041	274.617	132.729	21.148	339.594	178.272	27.767
3273	16.36000	655.152	288.671	1558.016	499.318	409.251	1308.668	363.609	497.823	1036.339	380.020	516.555	790.712	544.713	140.203	1313.749	577.719	5.482	1026.221	705.511	44.276	835.132	526.432	446.465	789.211	677.690	393.971	427.909	763.288	399.975	71.236	741.240	355.481	33.024	876.547	429.195	76.544	918.946	388.662	109.078	527.045	93.496	818.282	412.231	152.990	415.602	198.018	150.994	102.560	150.187	199.276	96.568	274.769	132.668	21.309	339.948	178.076	27.792
3274	16.36500	660.956	289.897	1557.858	505.729	410.474	1308.727	369.641	498.633	1036.384	384.375	517.893	790.283	551.279	141.611	1314.018	584.701	7.107	1026.468	713.469	46.088	836.451	532.889	447.339	789.162	684.890	394.136	427.839	765.381	399.618	69.375	743.175	355.144	30.939	878.940	428.312	72.823	921.853	388.074	105.922	533.763	94.288	818.433	417.212	152.905	415.461	198.092	152.663	104.565	152.912	198.790	100.379	274.953	132.719	21.800	339.243	178.251	27.441
3275	16.37000	666.882	291.291	1557.705	511.896	411.659	1308.299	375.474	499.126	1036.306	388.499	519.089	790.237	557.778	142.810	1314.525	591.509	8.490	1026.480	721.115	47.618	838.084	539.606	447.926	789.128	692.257	394.134	427.211	767.362	399.068	66.901	743.313	354.426	29.041	879.936	427.346	69.282	923.473	386.452	101.795	540.370	94.862	818.366	422.681	152.885	415.304	201.566	150.485	106.748	154.921	198.445	103.094	274.986	132.554	22.110	339.202	178.237	27.487
3276	16.37500	672.677	292.591	1557.589	518.383	412.973	1307.855	381.431	499.604	1036.177	392.136	519.823	789.845	564.201	144.101	1314.640	597.698	9.732	1026.434	728.658	49.706	838.837	547.115	449.028	790.093	699.805	393.439	427.135	768.446	398.591	64.545	743.265	353.992	27.018	881.000	426.131	65.623	924.636	385.166	97.775	545.807	95.481	818.657	429.663	153.723	414.333	201.720	152.864	107.936	156.424	197.666	106.280	275.356	132.597	22.551	339.206	178.143	27.402
3277	16.38000	678.461	293.975	1557.714	525.055	414.337	1307.963	387.673	500.146	1035.859	396.690	520.645	789.588	569.971	145.405	1314.332	603.765	11.230	1026.214	736.522	51.700	840.184	554.006	449.527	790.215	707.024	393.518	426.539	768.802	397.843	62.501	743.309	353.808	25.789	882.393	425.409	61.548	925.324	384.234	92.853	552.782	96.219	818.280	437.025	154.232	413.320	203.893	151.396	111.516	158.423	197.292	110.519	275.629	132.531	22.948	339.279	178.000	27.478
3278	16.38500	684.552	295.399	1558.153	531.597	415.349	1307.593	393.806	500.925	1035.410	401.233	521.654	789.425	576.353	146.656	1314.563	609.410	12.677	1026.509	743.765	53.072	841.285	561.210	450.212	789.924	713.611	393.350	426.210	769.218	397.177	60.474	743.161	353.550	24.685	882.915	424.454	57.270	926.758	382.985	87.775	560.084	97.294	818.454	442.016	153.640	414.539	206.014	151.064	114.768	161.484	197.211	114.253	276.045	132.461	23.417	338.993	178.128	27.637
3279	16.39000	690.814	297.171	1559.065	538.416	416.577	1306.932	400.457	501.791	1035.224	405.829	522.580	789.460	583.169	148.308	1314.949	616.276	14.212	1026.884	750.796	54.851	842.880	568.815	451.034	790.119	720.980	392.614	426.151	770.092	395.679	58.861	743.778	353.529	24.546	884.050	423.237	52.333	928.943	382.477	81.401	566.785	97.668	818.111	447.739	153.208	414.478	208.972	150.474	117.515	164.253	196.901	116.928	275.858	132.275	23.508	339.045	178.109	27.464
3280	16.39500	696.359	298.411	1559.232	544.859	418.026	1305.911	406.843	502.661	1034.961	411.278	523.963	789.375	589.834	149.880	1315.427	622.688	15.893	1026.883	757.906	56.215	844.003	576.812	451.827	790.558	727.502	392.161	425.352	771.676	393.422	57.973	746.220	353.633	26.710	886.692	423.256	49.399	931.825	382.605	75.860	575.048	99.089	816.371	454.445	153.236	414.350	211.233	150.227	120.031	167.739	196.420	121.033	276.186	132.341	24.057	338.962	178.030	27.904
3281	16.40000	701.873	299.758	1559.338	550.818	419.477	1305.848	412.908	503.341	1035.030	416.292	524.881	789.359	596.181	151.328	1315.489	628.453	17.216	1026.929	765.341	57.890	845.072	583.838	452.457	790.046	733.498	392.176	424.533	773.760	392.393	58.552	748.906	353.547	30.099	890.166	423.579	48.029	935.531	382.242	73.586	584.223	101.129	814.758	461.331	153.526	413.322	212.208	148.721	120.758	170.574	195.920	125.071	277.389	132.291	25.099	338.873	177.964	27.792
3282	16.40500	708.270	301.369	1560.477	557.517	421.124	1306.291	419.450	504.203	1034.912	421.278	526.120	789.132	602.621	152.820	1315.796	634.203	18.653	1027.572	772.821	60.183	845.936	591.150	453.683	789.910	739.693	392.247	423.160	777.076	392.577	60.773	751.736	353.236	31.234	893.668	423.446	47.145	941.669	382.884	72.638	591.706	101.812	815.418	469.529	153.927	412.160	217.642	149.132	125.514	174.436	195.584	129.410	278.087	132.099	25.728	338.871	177.941	27.935
3283	16.41000	714.488	303.010	1561.625	564.211	422.741	1306.861	426.046	505.276	1034.802	426.246	527.055	789.134	609.429	154.273	1316.704	640.019	19.981	1028.494	779.731	61.782	846.644	599.651	455.146	790.628	746.042	392.970	423.508	781.568	394.036	63.041	753.288	353.406	31.234	896.656	422.295	46.240	947.597	383.625	71.387	599.336	102.626	815.346	477.094	153.541	412.892	221.914	147.376	127.405	178.834	195.783	134.059	278.856	132.012	26.312	338.769	177.781	28.207
3284	16.41500	720.532	304.511	1562.271	570.992	424.440	1307.284	432.562	506.193	1034.916	431.704	528.379	789.006	616.075	155.600	1317.736	646.089	21.606	1029.336	786.661	63.346	848.405	606.823	456.409	790.847	751.826	393.224	423.994	785.351	396.212	64.909	753.772	354.480	32.031	898.588	421.255	44.466	951.588	383.570	68.713	605.321	102.636	814.878	485.660	153.375	412.827	225.820	147.140	130.905	183.471	195.203	137.645	279.196	131.662	26.892	338.715	177.786	28.444
3285	16.42000	726.612	306.071	1563.079	577.313	425.987	1307.011	438.989	506.942	1034.915	437.260	528.960	788.519	622.481	156.870	1318.624	651.706	23.050	1029.368	792.716	64.738	849.377	613.906	457.596	791.336	757.486	393.914	424.421	788.456	397.926	66.154	754.056	355.411	32.222	899.725	420.037	41.190	951.615	381.612	63.702	612.356	103.565	815.268	493.815	152.965	412.414	229.433	148.174	135.433	188.997	195.580	142.089	280.143	131.462	27.919	338.761	177.667	28.657
3286	16.42500	732.565	307.711	1564.030	583.815	427.592	1307.193	445.584	508.045	1034.994	442.919	529.741	788.877	628.926	157.996	1319.615	657.342	24.446	1029.374	799.401	66.064	850.873	622.472	459.108	793.933	763.360	394.893	426.002	790.958	398.636	65.430	754.191	356.406	32.315	900.745	419.707	38.647	949.585	379.414	58.682	620.835	104.520	815.702	503.369	152.707	410.381	233.694	148.590	138.962	194.566	195.807	146.550	280.887	131.672	29.152	339.113	177.727	29.437
3287	16.43000	738.787	309.354	1564.679	590.649	429.256	1307.889	452.693	509.388	1035.347	449.554	530.919	788.956	635.291	159.222	1320.687	662.854	26.067	1030.343	805.424	67.402	852.012	629.220	459.752	795.298	769.738	395.804	428.069	791.477	398.804	63.410	754.645	357.046	32.346	901.711	419.069	35.830	948.109	376.824	53.627	627.048	104.724	815.193	511.994	152.087	410.206	238.976	148.666	142.413	201.545	197.093	151.065	281.551	131.664	30.600	339.437	177.727	29.484
3288	16.43500	744.792	311.056	1565.460	597.403	430.299	1308.173	459.516	510.486	1035.668	456.067	532.330	789.106	642.094	160.599	1321.855	668.437	27.639	1031.421	812.208	69.373	852.632	636.482	461.198	797.431	776.077	396.744	430.488	791.232	398.865	62.046	755.228	357.684	32.989	902.910	418.639	33.356	949.659	375.043	51.245	635.578	106.131	814.206	521.977	151.816	409.389	244.097	149.037	146.084	208.262	197.363	155.088	282.634	131.795	32.217	339.818	177.752	29.285
3289	16.44000	750.849	312.972	1566.482	604.016	431.475	1308.405	466.484	511.650	1036.206	462.250	533.192	789.182	648.688	162.100	1322.612	674.019	29.105	1032.313	818.393	71.062	853.924	643.514	462.190	799.670	781.690	397.752	432.589	791.334	398.282	60.949	756.155	358.113	33.786	904.375	418.182	31.209	952.744	374.619	48.968	645.329	108.106	812.200	531.779	150.953	408.315	250.251	149.138	149.420	214.824	198.437	159.769	283.890	133.493	35.375	341.092	177.897	29.563
3290	16.44500	756.634	314.451	1567.421	610.596	432.711	1308.493	473.451	512.781	1036.924	468.781	534.455	790.181	655.923	163.469	1323.988	679.522	30.548	1032.962	823.797	72.452	855.077	650.306	463.049	801.704	787.902	397.900	435.700	791.286	397.894	60.360	757.302	358.466	34.839	905.344	418.298	29.278	955.793	375.046	45.609	652.647	108.450	812.726	542.373	151.487	406.422	256.799	150.237	153.134	221.778	199.119	164.906	286.188	132.112	37.110	341.494	178.107	28.966
3291	16.45000	762.633	316.079	1568.614	617.410	433.666	1309.005	481.018	514.038	1037.390	476.166	535.962	790.766	662.590	164.876	1324.877	685.612	31.962	1034.285	829.525	74.023	856.921	657.679	464.139	804.237	793.724	397.985	437.881	792.327	398.254	60.813	757.999	358.714	35.461	905.720	419.698	26.928	957.289	375.970	43.044	659.368	109.510	812.993	553.656	150.986	406.340	262.832	150.671	156.157	229.607	200.501	169.939	287.668	132.430	39.389	342.917	178.437	28.944
3292	16.45500	769.032	317.999	1570.004	624.142	434.531	1309.892	488.225	515.018	1037.484	482.878	536.977	790.923	669.454	166.457	1325.750	691.363	33.424	1035.844	835.235	75.415	858.050	663.830	464.845	805.468	800.601	397.070	440.436	793.903	398.745	61.289	758.497	359.403	36.060	906.221	422.293	24.888	958.062	377.763	39.675	665.907	110.184	813.863	562.745	150.499	405.865	269.559	151.144	160.361	236.330	201.224	174.693	289.050	132.952	43.136	344.035	179.173	30.163
3293	16.46000	774.165	319.472	1570.487	630.169	435.518	1310.384	495.279	516.137	1037.751	489.884	538.332	791.249	676.870	167.853	1326.818	697.201	34.895	1036.753	840.459	76.734	859.508	670.487	465.782	807.512	806.480	396.481	441.031	795.677	399.183	61.904	759.096	359.742	36.089	907.100	423.837	23.666	958.456	378.406	37.299	674.513	111.460	813.729	574.843	150.561	403.076	276.272	151.820	164.568	244.049	201.993	180.120	291.052	133.952	46.740	344.598	180.061	31.145
3294	16.46500	779.737	321.059	1571.281	637.048	436.496	1310.811	502.428	517.313	1037.893	496.987	539.457	791.932	684.242	169.327	1327.799	703.019	36.282	1037.624	845.690	77.921	860.983	676.880	466.632	809.018	812.780	396.747	440.481	797.169	400.173	62.837	759.977	359.673	36.316	907.395	424.225	23.355	960.223	379.017	35.738	680.624	112.367	813.746	586.007	150.753	401.597	282.582	152.977	169.055	252.406	202.995	186.541	293.205	134.326	50.228	345.560	180.607	32.106
3295	16.47000	785.557	322.906	1572.425	643.741	437.788	1311.515	509.883	518.457	1038.217	503.726	540.449	791.839	690.763	170.496	1328.014	709.504	37.495	1039.266	850.699	79.015	862.343	682.806	467.268	809.462	818.786	396.756	439.516	799.001	400.429	63.466	760.101	359.983	36.770	907.571	424.348	23.305	962.907	379.949	33.930	687.083	113.781	814.229	596.264	150.551	400.478	289.898	154.196	173.796	260.310	203.917	192.366	296.213	134.595	54.182	347.547	181.415	33.764
3296	16.47500	791.488	324.642	1573.629	650.611	438.271	1311.843	517.214	519.630	1038.478	512.008	542.179	792.636	697.125	171.713	1328.255	715.094	38.488	1040.326	856.883	80.512	863.320	688.833	467.969	809.626	824.424	397.450	437.755	799.996	400.455	63.172	760.194	360.041	37.052	907.739	424.473	22.935	964.849	380.062	33.079	693.526	114.777	814.006	607.358	150.856	400.485	297.929	155.375	178.252	268.722	204.978	197.070	301.862	135.164	60.181	350.577	181.287	34.832
3297	16.48000	796.693	326.012	1574.589	657.140	439.181	1311.716	524.441	520.990	1038.826	520.040	543.064	792.829	704.577	173.064	1329.192	720.067	39.541	1040.932	862.602	82.156	863.895	695.701	469.183	809.719	829.291	398.295	435.866	801.224	400.010	62.676	760.475	359.836	36.912	907.915	424.479	22.977	965.978	380.136	32.073	700.468	116.378	814.829	619.101	150.993	400.213	306.216	156.689	181.833	278.928	206.549	202.904	305.017	135.795	64.010	353.984	181.301	35.625
