NO_OF_FRAMES	691
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
397	1.98000	328.812	268.976	1618.548	274.324	411.447	1351.188	232.008	485.750	1042.272	289.731	545.387	820.249	282.537	128.822	1349.814	245.246	40.826	1039.373	327.874	-15.437	837.951	302.644	440.558	816.749	293.591	400.586	431.486	208.131	420.384	69.327	172.092	368.495	28.560	313.715	457.695	27.496	377.393	426.310	28.643	300.025	82.891	817.710	292.647	121.204	426.086	210.229	97.581	67.536	166.632	139.003	33.870	317.563	63.840	26.185	384.609	111.924	26.909
398	1.98500	328.742	268.988	1618.537	274.302	411.418	1351.188	232.050	485.765	1042.196	289.718	545.367	820.253	282.473	128.858	1349.807	245.239	40.822	1039.335	327.929	-15.482	837.962	302.638	440.568	816.768	293.455	400.677	431.648	207.928	420.306	69.483	172.111	368.381	28.662	313.674	457.614	27.549	377.375	426.246	28.673	299.967	82.826	817.789	292.539	121.006	426.227	210.358	97.445	67.473	166.599	139.103	33.857	317.602	63.841	26.089	384.562	111.820	27.232
399	1.99000	328.790	269.001	1618.547	274.291	411.432	1351.231	232.017	485.778	1042.147	289.756	545.359	820.180	282.473	128.819	1349.848	245.293	40.799	1039.285	328.020	-15.493	837.945	302.631	440.668	816.732	293.502	400.641	431.520	208.095	420.346	69.302	172.224	368.371	28.484	313.588	457.680	27.590	377.427	426.271	28.619	300.024	82.831	817.839	292.507	121.075	426.243	210.403	97.531	67.417	166.583	139.082	34.036	317.571	63.868	26.188	384.556	111.837	27.135
400	1.99500	328.673	268.961	1618.575	274.359	411.381	1351.102	231.953	485.772	1042.173	289.669	545.415	820.163	282.499	128.824	1349.748	245.253	40.761	1039.365	328.116	-15.485	837.908	302.358	440.525	816.714	293.611	400.526	431.649	208.015	420.360	69.511	172.118	368.401	28.602	313.693	457.643	27.452	377.410	426.287	28.534	299.960	82.818	817.772	292.401	121.073	426.160	210.275	97.419	67.561	166.668	139.052	33.867	317.627	63.895	26.056	384.600	111.842	26.877
401	2.00000	328.692	269.041	1618.369	274.350	411.425	1351.082	231.954	485.812	1042.124	289.600	545.425	820.056	282.430	128.799	1349.815	245.336	40.815	1039.201	328.187	-15.535	837.947	302.680	440.580	816.680	293.461	400.549	431.517	207.846	420.432	69.538	172.047	368.401	28.690	313.608	457.516	27.538	377.443	426.231	28.616	299.987	82.890	817.729	292.411	121.085	426.187	210.255	97.397	67.506	166.635	139.049	33.882	317.564	63.882	26.163	384.647	111.948	26.863
402	2.00500	328.628	269.029	1618.624	274.457	411.394	1351.157	231.899	485.815	1042.125	289.596	545.476	820.176	282.456	128.824	1349.712	245.375	40.873	1039.189	328.290	-15.528	837.979	302.536	440.523	816.765	293.618	400.464	431.489	207.974	420.301	69.426	172.168	368.441	28.607	313.582	457.632	27.512	377.481	426.210	28.636	299.999	82.840	817.706	292.488	121.182	426.108	210.349	97.464	67.420	166.515	138.998	34.040	317.619	63.900	26.086	384.673	111.967	26.998
403	2.01000	328.619	268.961	1618.506	274.449	411.428	1351.057	231.910	485.816	1042.120	289.477	545.521	820.178	282.467	128.823	1349.739	245.398	40.743	1039.206	328.222	-15.539	837.952	302.528	440.520	816.702	293.410	400.580	431.624	208.031	420.400	69.357	172.281	368.514	28.469	313.631	457.639	27.469	377.463	426.276	28.745	299.870	82.805	817.787	292.626	121.143	426.127	210.341	97.550	67.471	166.618	139.109	33.906	317.615	63.888	26.088	384.592	111.807	27.054
404	2.01500	328.518	268.972	1618.434	274.418	411.344	1351.161	231.876	485.813	1042.012	289.454	545.518	820.117	282.445	128.842	1349.747	245.462	40.761	1039.161	328.275	-15.554	837.941	302.647	440.498	816.748	293.394	400.607	431.594	208.037	420.347	69.498	172.062	368.414	28.618	313.670	457.589	27.528	377.313	426.307	28.676	299.923	82.838	817.800	292.492	121.108	426.156	210.380	97.521	67.424	166.611	139.087	33.894	317.645	63.845	26.044	384.685	111.825	27.015
405	2.02000	328.596	268.954	1618.430	274.442	411.326	1350.989	231.825	485.808	1041.988	289.356	545.567	820.140	282.490	128.843	1349.690	245.456	40.720	1039.212	328.338	-15.638	837.939	302.295	440.411	816.751	293.400	400.633	431.526	208.030	420.317	69.470	172.089	368.361	28.545	313.648	457.633	27.608	377.299	426.278	28.695	299.945	82.788	817.755	292.446	121.159	426.083	210.286	97.458	67.541	166.624	139.030	33.823	317.623	63.847	26.081	384.564	111.943	27.044
406	2.02500	328.615	268.994	1618.538	274.456	411.329	1351.038	231.862	485.803	1041.954	289.354	545.537	820.108	282.403	128.791	1349.746	245.342	40.725	1039.292	328.431	-15.551	837.925	302.479	440.515	816.803	293.441	400.585	431.614	208.073	420.389	69.321	172.140	368.343	28.629	313.674	457.603	27.446	377.384	426.295	28.691	299.868	82.796	817.804	292.501	121.089	426.055	210.310	97.564	67.449	166.660	139.057	33.874	317.489	63.868	26.176	384.639	111.970	26.973
407	2.03000	328.553	268.975	1618.496	274.500	411.361	1350.975	231.728	485.766	1041.994	289.182	545.565	820.084	282.199	128.615	1349.762	245.474	40.624	1039.172	328.421	-15.606	837.828	302.480	440.496	816.713	293.518	400.450	431.662	207.999	420.402	69.388	172.068	368.411	28.600	313.546	457.595	27.625	377.385	426.308	28.600	299.997	82.805	817.696	292.389	121.024	426.125	210.333	97.526	67.393	166.727	139.080	33.809	317.645	63.862	26.093	384.476	111.897	27.111
408	2.03500	328.590	268.999	1618.522	274.464	411.321	1350.996	231.734	485.830	1041.995	289.229	545.605	820.133	282.458	128.870	1349.615	245.450	40.647	1039.200	328.523	-15.583	837.857	302.198	440.360	816.683	293.400	400.553	431.617	208.038	420.381	69.376	172.319	368.482	28.435	313.648	457.656	27.530	377.385	426.261	28.574	299.902	82.786	817.734	292.366	121.000	426.206	210.319	97.473	67.460	166.617	139.027	33.786	317.594	63.835	26.146	384.590	111.900	27.076
409	2.04000	328.581	268.939	1618.597	274.536	411.344	1350.890	231.733	485.773	1041.934	289.180	545.607	820.105	282.185	128.697	1349.751	245.474	40.653	1039.152	328.596	-15.571	837.865	302.201	440.332	816.749	293.432	400.587	431.565	208.161	420.423	69.322	172.074	368.375	28.669	313.714	457.677	27.530	377.333	426.181	28.789	299.939	82.768	817.801	292.378	121.059	426.211	210.275	97.467	67.462	166.649	139.036	33.923	317.639	63.898	26.023	384.765	111.946	26.983
410	2.04500	328.548	268.956	1618.525	274.531	411.333	1350.881	231.711	485.823	1041.929	289.142	545.634	819.965	282.264	128.685	1349.683	245.555	40.651	1039.087	328.548	-15.540	837.896	302.451	440.559	816.777	293.424	400.563	431.490	208.085	420.402	69.383	172.167	368.496	28.574	313.615	457.631	27.488	377.408	426.278	28.669	299.828	82.782	817.780	292.452	121.150	426.218	210.303	97.415	67.474	166.527	139.066	33.918	317.552	63.895	26.114	384.576	111.962	26.993
411	2.05000	328.479	268.990	1618.558	274.572	411.338	1350.912	231.687	485.820	1041.956	289.089	545.693	820.053	282.218	128.737	1349.698	245.526	40.559	1039.113	328.649	-15.495	837.876	302.379	440.374	816.671	293.561	400.481	431.632	208.073	420.331	69.470	172.105	368.381	28.567	313.606	457.556	27.454	377.431	426.315	28.675	299.842	82.762	817.762	292.502	121.091	426.159	210.354	97.445	67.424	166.640	139.035	33.875	317.620	63.880	26.042	384.647	112.016	26.848
412	2.05500	328.554	268.874	1618.567	274.535	411.361	1350.899	231.646	485.851	1041.956	289.018	545.644	819.972	282.411	128.833	1349.635	245.581	40.620	1039.065	328.636	-15.548	837.898	302.256	440.344	816.740	293.371	400.508	431.602	208.082	420.390	69.395	172.020	368.434	28.594	313.653	457.672	27.560	377.315	426.306	28.676	299.896	82.779	817.765	292.372	121.017	426.143	210.242	97.384	67.459	166.672	139.078	33.887	317.706	63.860	25.965	384.531	111.907	27.205
413	2.06000	328.535	268.913	1618.515	274.607	411.349	1350.852	231.616	485.811	1041.901	288.875	545.639	819.999	282.378	128.898	1349.576	245.597	40.614	1039.050	328.712	-15.516	837.866	302.233	440.340	816.715	293.402	400.519	431.550	208.022	420.331	69.522	172.183	368.472	28.428	313.658	457.670	27.539	377.503	426.278	28.571	299.813	82.767	817.782	292.454	121.112	426.137	210.420	97.601	67.347	166.592	139.021	33.940	317.602	63.843	26.083	384.555	111.885	27.044
414	2.06500	328.571	268.925	1618.559	274.710	411.348	1350.824	231.586	485.836	1041.882	288.912	545.648	819.972	282.362	128.855	1349.667	245.576	40.658	1039.090	328.672	-15.552	837.865	302.461	440.496	816.711	293.362	400.538	431.631	208.073	420.386	69.441	172.069	368.347	28.543	313.594	457.659	27.546	377.382	426.257	28.600	299.843	82.744	817.793	292.575	121.138	426.071	210.319	97.408	67.444	166.644	138.996	33.899	317.558	63.856	26.195	384.562	111.807	26.975
415	2.07000	328.557	268.920	1618.509	274.690	411.361	1350.858	231.595	485.824	1041.817	288.932	545.664	819.992	282.190	128.707	1349.669	245.549	40.700	1039.088	328.718	-15.480	837.813	302.560	440.497	816.793	293.286	400.604	431.580	208.079	420.289	69.364	172.059	368.349	28.604	313.634	457.616	27.495	377.383	426.245	28.609	299.851	82.749	817.786	292.442	121.037	426.145	210.387	97.506	67.421	166.653	139.090	33.869	317.585	63.862	26.054	384.690	112.081	26.816
416	2.07500	328.657	268.903	1618.577	274.768	411.336	1350.752	231.520	485.822	1041.799	288.839	545.598	819.909	282.351	128.889	1349.637	245.578	40.660	1039.050	328.753	-15.435	837.834	302.197	440.390	816.734	293.444	400.511	431.557	207.965	420.298	69.399	172.191	368.506	28.562	313.570	457.588	27.528	377.350	426.259	28.726	299.882	82.808	817.703	292.388	121.104	426.129	210.333	97.478	67.435	166.594	139.065	33.908	317.557	63.844	26.136	384.828	111.920	26.910
417	2.08000	328.574	268.890	1618.565	274.726	411.362	1350.705	231.498	485.866	1041.845	288.766	545.630	819.911	282.389	128.868	1349.627	245.511	40.709	1039.147	328.735	-15.394	837.879	302.447	440.454	816.696	293.382	400.556	431.626	207.961	420.320	69.380	172.041	368.419	28.589	313.706	457.608	27.598	377.325	426.258	28.621	299.828	82.724	817.799	292.362	120.984	426.132	210.252	97.422	67.501	166.601	139.033	33.892	317.713	63.870	26.023	384.474	111.890	27.227
418	2.08500	328.589	268.989	1618.626	274.808	411.327	1350.702	231.467	485.807	1041.763	288.725	545.606	819.885	282.167	128.712	1349.693	245.603	40.619	1039.086	328.739	-15.453	837.887	302.131	440.340	816.553	293.287	400.560	431.646	208.147	420.316	69.230	172.109	368.327	28.593	313.668	457.588	27.562	377.458	426.253	28.722	299.839	82.737	817.752	292.465	121.083	426.167	210.276	97.428	67.481	166.510	138.991	33.939	317.608	63.886	26.060	384.545	111.941	27.029
419	2.09000	328.616	268.928	1618.645	274.785	411.376	1350.734	231.499	485.795	1041.762	288.596	545.607	819.899	282.375	128.861	1349.713	245.552	40.704	1039.097	328.751	-15.407	837.868	302.094	440.332	816.673	293.501	400.512	431.566	208.008	420.290	69.443	172.129	368.496	28.651	313.728	457.653	27.625	377.438	426.251	28.669	299.757	82.681	817.784	292.456	121.043	426.146	210.372	97.431	67.394	166.708	139.055	33.751	317.616	63.877	26.085	384.610	112.024	27.000
420	2.09500	328.630	268.978	1618.579	274.829	411.372	1350.730	231.489	485.790	1041.698	288.617	545.575	819.766	282.130	128.699	1349.682	245.605	40.737	1039.027	328.699	-15.338	837.825	302.207	440.387	816.787	293.392	400.566	431.558	207.944	420.323	69.460	172.086	368.478	28.608	313.576	457.608	27.565	377.392	426.291	28.638	299.837	82.724	817.737	292.479	121.071	426.168	210.354	97.481	67.412	166.672	139.008	33.795	317.672	63.891	25.992	384.463	111.761	27.070
421	2.10000	328.613	268.952	1618.568	274.885	411.340	1350.658	231.453	485.813	1041.746	288.580	545.615	819.825	282.211	128.751	1349.589	245.508	40.763	1039.029	328.758	-15.342	837.846	302.335	440.424	816.784	293.317	400.522	431.585	208.034	420.353	69.430	172.174	368.413	28.474	313.612	457.616	27.560	377.378	426.266	28.715	299.773	82.655	817.776	292.387	121.093	426.220	210.331	97.584	67.443	166.628	139.041	33.810	317.550	63.809	26.192	384.677	112.038	26.899
422	2.10500	328.608	269.027	1618.626	274.929	411.366	1350.693	231.420	485.766	1041.728	288.438	545.512	819.725	282.230	128.763	1349.637	245.525	40.804	1038.961	328.753	-15.299	837.841	302.439	440.523	816.788	293.426	400.557	431.700	208.025	420.394	69.466	172.007	368.479	28.698	313.640	457.643	27.525	377.449	426.265	28.546	299.813	82.673	817.768	292.339	120.976	426.152	210.262	97.379	67.407	166.503	138.973	33.949	317.618	63.897	26.083	384.560	111.874	27.088
423	2.11000	328.673	269.048	1618.558	274.872	411.419	1350.646	231.458	485.849	1041.640	288.372	545.453	819.667	282.180	128.787	1349.650	245.436	40.877	1039.065	328.741	-15.233	837.842	302.098	440.280	816.679	293.397	400.521	431.497	208.011	420.348	69.331	172.225	368.473	28.386	313.590	457.613	27.469	377.462	426.233	28.712	299.741	82.703	817.855	292.466	121.121	426.121	210.352	97.443	67.385	166.626	138.996	33.865	317.593	63.876	26.104	384.429	111.850	27.068
424	2.11500	328.698	269.024	1618.579	274.975	411.406	1350.599	231.444	485.761	1041.676	288.390	545.470	819.636	282.233	128.773	1349.543	245.500	40.956	1038.934	328.760	-15.214	837.805	302.409	440.445	816.702	293.358	400.509	431.589	208.122	420.347	69.255	172.078	368.388	28.633	313.652	457.629	27.501	377.377	426.199	28.662	299.757	82.688	817.795	292.456	121.136	426.165	210.288	97.483	67.422	166.608	139.024	33.901	317.622	63.888	26.132	384.529	111.849	27.154
425	2.12000	328.683	268.949	1618.560	274.971	411.417	1350.587	231.358	485.745	1041.607	288.271	545.418	819.641	282.254	128.803	1349.536	245.401	40.970	1038.988	328.698	-15.217	837.738	302.446	440.488	816.761	293.322	400.573	431.613	208.078	420.303	69.416	172.129	368.459	28.590	313.679	457.639	27.569	377.319	426.240	28.679	299.752	82.703	817.741	292.341	120.955	426.179	210.273	97.463	67.502	166.596	139.059	33.834	317.678	63.820	26.022	384.657	112.021	26.980
426	2.12500	328.780	268.947	1618.600	274.955	411.431	1350.640	231.401	485.731	1041.642	288.276	545.429	819.738	282.135	128.752	1349.609	245.472	41.002	1038.926	328.773	-15.181	837.775	302.132	440.272	816.721	293.287	400.559	431.702	208.053	420.364	69.376	172.233	368.412	28.375	313.567	457.624	27.567	377.431	426.271	28.724	299.824	82.680	817.768	292.316	121.020	426.241	210.292	97.490	67.451	166.655	139.059	33.791	317.611	63.825	26.094	384.704	111.996	26.988
427	2.13000	328.757	269.005	1618.610	274.985	411.454	1350.633	231.315	485.645	1041.623	288.187	545.390	819.628	282.183	128.803	1349.593	245.413	40.993	1038.899	328.741	-15.118	837.744	302.329	440.351	816.821	293.356	400.553	431.632	208.186	420.375	69.253	172.009	368.451	28.713	313.623	457.613	27.361	377.369	426.263	28.673	299.765	82.673	817.776	292.346	120.974	426.231	210.393	97.483	67.458	166.653	139.104	33.798	317.574	63.907	26.025	384.630	111.833	27.016
428	2.13500	328.776	269.026	1618.523	275.100	411.456	1350.631	231.340	485.625	1041.599	288.194	545.348	819.547	282.383	128.933	1349.615	245.393	41.061	1038.922	328.668	-15.076	837.752	302.539	440.440	816.773	293.416	400.409	431.565	208.145	420.372	69.410	172.101	368.479	28.666	313.670	457.650	27.588	377.329	426.248	28.630	299.781	82.688	817.750	292.278	120.995	426.204	210.314	97.430	67.408	166.625	139.021	33.833	317.615	63.850	26.138	384.764	112.028	26.836
429	2.14000	328.791	269.002	1618.541	275.105	411.460	1350.544	231.319	485.598	1041.512	288.109	545.347	819.610	282.281	128.772	1349.621	245.362	41.095	1038.844	328.651	-14.984	837.713	302.431	440.499	816.750	293.414	400.379	431.660	207.966	420.343	69.517	172.123	368.373	28.540	313.687	457.652	27.518	377.381	426.251	28.620	299.768	82.664	817.778	292.303	120.988	426.117	210.297	97.499	67.462	166.663	139.043	33.807	317.566	63.830	26.162	384.649	112.008	26.942
430	2.14500	328.780	269.012	1618.597	275.101	411.444	1350.560	231.264	485.630	1041.498	288.034	545.313	819.559	282.234	128.808	1349.618	245.437	41.135	1038.750	328.567	-14.993	837.680	302.156	440.263	816.714	293.295	400.460	431.648	208.048	420.303	69.203	172.095	368.353	28.610	313.669	457.624	27.514	377.439	426.284	28.660	299.744	82.677	817.757	292.409	121.053	426.171	210.393	97.432	67.362	166.671	139.025	33.801	317.604	63.875	26.140	384.826	111.928	27.019
431	2.15000	328.841	268.998	1618.498	275.082	411.506	1350.540	231.258	485.528	1041.535	288.018	545.234	819.507	282.225	128.821	1349.598	245.337	41.203	1038.745	328.619	-14.946	837.681	302.198	440.247	816.739	293.348	400.513	431.551	208.085	420.301	69.459	172.054	368.474	28.637	313.658	457.553	27.511	377.327	426.211	28.720	299.729	82.648	817.777	292.242	120.971	426.074	210.409	97.501	67.449	166.772	139.044	33.669	317.533	63.847	26.112	384.459	111.805	27.209
432	2.15500	328.951	268.959	1618.571	275.149	411.469	1350.527	231.332	485.572	1041.478	288.040	545.217	819.515	282.366	128.969	1349.588	245.356	41.187	1038.729	328.630	-14.900	837.669	302.337	440.394	816.741	293.222	400.545	431.719	208.026	420.445	69.288	172.099	368.351	28.626	313.650	457.665	27.526	377.441	426.313	28.722	299.759	82.701	817.766	292.265	120.893	426.197	210.290	97.495	67.435	166.750	139.000	33.821	317.664	63.857	26.091	384.481	111.756	27.143
433	2.16000	328.926	269.042	1618.584	275.140	411.496	1350.526	231.279	485.592	1041.436	287.913	545.145	819.499	282.262	128.822	1349.566	245.290	41.207	1038.782	328.485	-14.802	837.596	302.383	440.438	816.777	293.251	400.515	431.716	207.988	420.299	69.356	172.141	368.455	28.447	313.707	457.625	27.595	377.479	426.328	28.611	299.703	82.581	817.782	292.291	120.955	426.211	210.434	97.411	67.476	166.544	139.002	33.961	317.648	63.891	26.068	384.612	111.859	26.923
434	2.16500	328.958	269.024	1618.602	275.150	411.502	1350.496	231.307	485.578	1041.411	287.905	545.037	819.433	282.214	128.852	1349.594	245.317	41.269	1038.802	328.640	-14.811	837.638	302.380	440.384	816.778	293.399	400.512	431.636	208.101	420.351	69.422	172.213	368.377	28.552	313.638	457.611	27.622	377.474	426.280	28.614	299.655	82.632	817.834	292.365	121.012	426.210	210.320	97.438	67.440	166.639	139.056	33.930	317.657	63.883	25.997	384.545	111.923	27.130
435	2.17000	328.907	269.004	1618.513	275.162	411.531	1350.478	231.250	485.477	1041.394	287.933	545.033	819.500	282.229	128.852	1349.622	245.331	41.290	1038.786	328.571	-14.717	837.606	302.172	440.287	816.714	293.273	400.508	431.547	207.929	420.299	69.513	172.266	368.416	28.448	313.651	457.586	27.534	377.414	426.266	28.636	299.696	82.596	817.820	292.292	121.059	426.246	210.317	97.371	67.464	166.664	139.017	33.886	317.587	63.894	26.139	384.514	111.773	27.211
436	2.17500	329.030	269.046	1618.583	275.172	411.511	1350.443	231.289	485.491	1041.418	287.922	544.958	819.406	282.466	128.984	1349.585	245.342	41.256	1038.792	328.539	-14.653	837.549	302.447	440.426	816.803	293.310	400.566	431.688	208.003	420.339	69.411	172.177	368.382	28.519	313.619	457.626	27.605	377.469	426.129	28.720	299.733	82.687	817.741	292.324	120.998	426.204	210.404	97.447	67.313	166.653	139.032	33.807	317.619	63.846	26.025	384.560	111.874	26.944
437	2.18000	329.012	269.165	1618.625	275.185	411.527	1350.472	231.270	485.420	1041.304	287.890	544.954	819.426	282.321	128.856	1349.541	245.286	41.261	1038.873	328.443	-14.634	837.557	302.332	440.362	816.790	293.290	400.503	431.598	207.990	420.295	69.539	172.147	368.305	28.597	313.642	457.629	27.595	377.364	426.210	28.744	299.661	82.638	817.789	292.236	120.972	426.266	210.444	97.441	67.330	166.671	139.034	33.803	317.572	63.818	26.048	384.495	111.760	27.126
438	2.18500	329.099	269.119	1618.598	275.141	411.540	1350.406	231.289	485.447	1041.325	287.830	544.883	819.335	282.282	128.863	1349.547	245.135	41.368	1038.764	328.365	-14.579	837.491	302.194	440.332	816.722	293.252	400.550	431.698	208.073	420.341	69.178	171.981	368.405	28.708	313.662	457.678	27.593	377.514	426.263	28.587	299.689	82.637	817.732	292.160	120.967	426.215	210.317	97.526	67.422	166.655	139.001	33.977	317.590	63.848	26.097	384.519	111.880	27.000
439	2.19000	329.065	269.062	1618.520	275.182	411.570	1350.367	231.223	485.437	1041.343	287.894	544.820	819.287	282.474	129.075	1349.514	245.331	41.359	1038.805	328.339	-14.569	837.492	302.165	440.269	816.757	293.340	400.548	431.559	207.983	420.333	69.560	172.010	368.498	28.687	313.662	457.560	27.492	377.391	426.194	28.606	299.687	82.642	817.861	292.351	120.974	426.086	210.387	97.490	67.293	166.602	139.092	33.876	317.618	63.817	26.053	384.685	111.963	26.802
440	2.19500	329.087	269.118	1618.609	275.253	411.610	1350.412	231.203	485.343	1041.225	287.799	544.758	819.290	282.541	129.129	1349.504	245.170	41.431	1038.931	328.287	-14.504	837.478	302.338	440.399	816.770	293.241	400.543	431.599	208.044	420.339	69.446	172.125	368.409	28.604	313.605	457.633	27.376	377.410	426.237	28.638	299.646	82.688	817.755	292.159	120.942	426.278	210.238	97.491	67.510	166.658	139.063	33.835	317.616	63.882	26.050	384.635	111.968	26.976
441	2.20000	329.158	269.152	1618.652	275.159	411.613	1350.288	231.185	485.337	1041.205	287.808	544.720	819.323	282.383	129.086	1349.624	245.199	41.368	1038.842	328.150	-14.495	837.456	302.352	440.417	816.781	293.180	400.537	431.695	208.151	420.349	69.299	171.989	368.430	28.697	313.584	457.622	27.560	377.387	426.292	28.695	299.606	82.613	817.753	292.185	120.975	426.198	210.336	97.458	67.407	166.578	139.072	33.893	317.660	63.846	26.082	384.573	111.969	26.983
442	2.20500	329.135	269.202	1618.542	275.174	411.619	1350.307	231.236	485.384	1041.146	287.760	544.668	819.151	282.296	128.938	1349.524	245.061	41.355	1038.954	328.125	-14.449	837.476	302.205	440.338	816.663	293.257	400.521	431.650	208.093	420.321	69.332	172.090	368.421	28.659	313.677	457.627	27.608	377.343	426.247	28.723	299.585	82.658	817.854	292.130	120.934	426.166	210.258	97.449	67.423	166.687	139.055	33.896	317.569	63.896	26.078	384.664	111.842	27.030
443	2.21000	329.269	269.213	1618.547	275.287	411.591	1350.312	231.246	485.312	1041.129	287.827	544.580	819.193	282.452	129.115	1349.505	245.135	41.472	1038.864	328.008	-14.435	837.440	302.146	440.183	816.714	293.213	400.507	431.617	207.998	420.320	69.343	172.163	368.465	28.590	313.617	457.596	27.445	377.429	426.292	28.677	299.663	82.638	817.831	292.295	120.948	426.232	210.311	97.519	67.516	166.719	139.018	33.784	317.630	63.871	26.035	384.668	111.867	26.952
444	2.21500	329.224	269.221	1618.548	275.277	411.636	1350.268	231.238	485.243	1041.123	287.831	544.526	819.111	282.469	129.134	1349.528	244.985	41.535	1038.897	327.997	-14.383	837.403	302.517	440.441	816.787	293.167	400.607	431.745	208.186	420.408	69.316	171.993	368.422	28.684	313.688	457.634	27.501	377.436	426.270	28.610	299.639	82.682	817.778	292.210	121.006	426.255	210.299	97.447	67.392	166.608	139.030	33.845	317.548	63.877	26.034	384.637	111.921	27.062
445	2.22000	329.309	269.291	1618.583	275.261	411.626	1350.197	231.083	485.139	1041.058	287.815	544.538	819.218	282.301	128.978	1349.549	244.967	41.614	1038.802	327.956	-14.333	837.379	302.327	440.388	816.759	293.172	400.557	431.644	208.052	420.435	69.433	171.986	368.435	28.638	313.616	457.608	27.586	377.364	426.278	28.679	299.625	82.619	817.781	292.096	120.946	426.177	210.258	97.478	67.459	166.687	139.031	33.835	317.689	63.855	26.054	384.531	111.943	27.177
446	2.22500	329.286	269.229	1618.502	275.302	411.648	1350.225	231.059	485.152	1041.010	287.788	544.523	819.158	282.496	129.152	1349.521	244.909	41.555	1038.751	327.836	-14.320	837.389	302.450	440.442	816.740	293.266	400.516	431.532	208.083	420.380	69.396	172.012	368.407	28.575	313.658	457.615	27.490	377.338	426.297	28.704	299.628	82.731	817.840	292.129	120.909	426.286	210.317	97.491	67.547	166.609	139.060	33.857	317.631	63.818	26.212	384.686	111.877	26.966
447	2.23000	329.234	269.297	1618.592	275.196	411.690	1350.234	231.063	485.122	1040.985	287.714	544.430	819.101	282.297	129.039	1349.550	244.885	41.618	1038.709	327.821	-14.306	837.307	302.501	440.487	816.749	293.222	400.538	431.645	208.054	420.370	69.421	172.099	368.285	28.597	313.643	457.565	27.494	377.382	426.224	28.625	299.629	82.671	817.814	292.064	120.923	426.170	210.281	97.491	67.410	166.641	139.042	33.792	317.577	63.799	26.149	384.690	112.077	26.910
448	2.23500	329.387	269.376	1618.480	275.267	411.647	1350.149	231.051	485.047	1040.955	287.537	544.249	819.040	282.477	129.176	1349.483	244.808	41.635	1038.763	327.780	-14.243	837.300	302.181	440.259	816.728	293.205	400.523	431.724	207.999	420.368	69.465	172.141	368.338	28.486	313.703	457.637	27.575	377.481	426.286	28.692	299.647	82.691	817.724	292.074	120.932	426.209	210.271	97.510	67.461	166.656	139.016	33.793	317.643	63.899	26.111	384.550	111.916	27.026
449	2.24000	329.459	269.347	1618.527	275.336	411.692	1350.162	231.083	485.049	1040.927	287.717	544.315	819.031	282.533	129.178	1349.442	244.824	41.734	1038.667	327.712	-14.249	837.268	302.469	440.406	816.714	293.282	400.539	431.554	208.030	420.357	69.478	172.107	368.403	28.549	313.692	457.620	27.597	377.359	426.189	28.681	299.657	82.665	817.794	292.001	120.912	426.274	210.365	97.492	67.387	166.631	138.982	33.872	317.506	63.816	26.171	384.737	112.092	26.842
