X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
22.229310	1.076571e-05	8.275200e-05	3.275208e-06	1.584094e-05	
22.230311	1.078613e-05	8.273140e-05	3.319168e-06	1.563211e-05	
22.231311	1.080943e-05	8.268497e-05	3.368723e-06	1.544199e-05	
22.232312	1.083594e-05	8.261556e-05	3.424156e-06	1.527009e-05	
22.233313	1.086597e-05	8.252604e-05	3.485745e-06	1.511590e-05	
22.234314	1.089987e-05	8.241928e-05	3.553774e-06	1.497893e-05	
22.235315	1.093795e-05	8.229813e-05	3.628523e-06	1.485868e-05	
22.236316	1.098055e-05	8.216545e-05	3.710274e-06	1.475465e-05	
22.237317	1.102798e-05	8.202412e-05	3.799306e-06	1.466634e-05	
22.238318	1.108058e-05	8.187698e-05	3.895902e-06	1.459326e-05	
22.239318	1.113868e-05	8.172691e-05	4.000343e-06	1.453489e-05	
22.240319	1.120259e-05	8.157677e-05	4.112910e-06	1.449076e-05	
22.241320	1.127265e-05	8.142942e-05	4.233883e-06	1.446035e-05	
22.242321	1.134918e-05	8.128772e-05	4.363545e-06	1.444317e-05	
22.243322	1.143252e-05	8.115454e-05	4.502176e-06	1.443871e-05	
22.244323	1.152298e-05	8.103273e-05	4.650057e-06	1.444649e-05	
22.245324	1.162089e-05	8.092516e-05	4.807470e-06	1.446600e-05	
22.246324	1.172659e-05	8.083470e-05	4.974695e-06	1.449675e-05	
22.247325	1.184039e-05	8.076419e-05	5.152014e-06	1.453822e-05	
22.248326	1.196263e-05	8.071652e-05	5.339708e-06	1.458994e-05	
22.249327	1.209363e-05	8.069453e-05	5.538059e-06	1.465139e-05	
22.250328	1.223372e-05	8.070110e-05	5.747346e-06	1.472209e-05	
22.251329	1.238322e-05	8.073908e-05	5.967852e-06	1.480152e-05	
22.252330	1.254246e-05	8.081134e-05	6.199857e-06	1.488919e-05	
22.253330	1.271177e-05	8.092074e-05	6.443643e-06	1.498461e-05	
22.254331	1.289148e-05	8.107014e-05	6.699490e-06	1.508727e-05	
22.255332	1.308191e-05	8.126241e-05	6.967681e-06	1.519668e-05	
22.256333	1.328339e-05	8.150040e-05	7.248495e-06	1.531234e-05	
22.257334	1.349624e-05	8.178698e-05	7.542215e-06	1.543374e-05	
22.258335	1.372079e-05	8.212502e-05	7.849121e-06	1.556040e-05	
22.259336	1.395738e-05	8.251737e-05	8.169495e-06	1.569180e-05	
22.260336	1.420632e-05	8.296689e-05	8.503617e-06	1.582746e-05	
22.261337	1.446794e-05	8.347646e-05	8.851769e-06	1.596687e-05	
22.262338	1.474258e-05	8.404893e-05	9.214232e-06	1.610954e-05	
22.263339	1.503055e-05	8.468716e-05	9.591287e-06	1.625496e-05	
22.264340	1.533218e-05	8.539402e-05	9.983215e-06	1.640265e-05	
22.265341	1.564781e-05	8.617237e-05	1.039030e-05	1.655209e-05	
22.266342	1.597775e-05	8.702507e-05	1.081282e-05	1.670279e-05	
22.267343	1.632233e-05	8.795499e-05	1.125105e-05	1.685426e-05	
22.268343	1.668189e-05	8.896499e-05	1.170528e-05	1.700598e-05	
22.269344	1.705674e-05	9.005792e-05	1.217579e-05	1.715748e-05	
22.270345	1.744721e-05	9.123666e-05	1.266286e-05	1.730824e-05	
22.271346	1.785364e-05	9.250406e-05	1.316678e-05	1.745777e-05	
22.272347	1.827635e-05	9.386298e-05	1.368781e-05	1.760556e-05	
22.273348	1.871566e-05	9.531630e-05	1.422625e-05	1.775113e-05	
22.274349	1.917190e-05	9.686687e-05	1.478237e-05	1.789397e-05	
22.275349	1.964534e-05	9.851676e-05	1.535631e-05	1.803363e-05	
22.276350	2.013585e-05	1.002629e-04	1.594725e-05	1.817001e-05	
22.277351	2.064316e-05	1.021001e-04	1.655398e-05	1.830311e-05	
22.278352	2.116699e-05	1.040234e-04	1.717532e-05	1.843296e-05	
22.279353	2.170706e-05	1.060276e-04	1.781005e-05	1.855957e-05	
22.280354	2.226309e-05	1.081075e-04	1.845698e-05	1.868296e-05	
22.281355	2.283481e-05	1.102581e-04	1.911492e-05	1.880315e-05	
22.282355	2.342194e-05	1.124743e-04	1.978266e-05	1.892015e-05	
22.283356	2.402419e-05	1.147509e-04	2.045900e-05	1.903399e-05	
22.284357	2.464129e-05	1.170829e-04	2.114275e-05	1.914468e-05	
22.285358	2.527297e-05	1.194650e-04	2.183270e-05	1.925223e-05	
22.286359	2.591894e-05	1.218922e-04	2.252766e-05	1.935667e-05	
22.287360	2.657893e-05	1.243595e-04	2.322643e-05	1.945801e-05	
22.288361	2.725266e-05	1.268615e-04	2.392780e-05	1.955628e-05	
22.289362	2.793985e-05	1.293934e-04	2.463059e-05	1.965148e-05	
22.290362	2.864022e-05	1.319498e-04	2.533358e-05	1.974364e-05	
22.291363	2.935349e-05	1.345258e-04	2.603558e-05	1.983277e-05	
22.292364	3.007940e-05	1.371162e-04	2.673539e-05	1.991889e-05	
22.293365	3.081765e-05	1.397159e-04	2.743182e-05	2.000202e-05	
22.294366	3.156798e-05	1.423198e-04	2.812366e-05	2.008217e-05	
22.295367	3.233009e-05	1.449227e-04	2.880971e-05	2.015937e-05	
22.296368	3.310373e-05	1.475195e-04	2.948878e-05	2.023363e-05	
22.297368	3.388860e-05	1.501052e-04	3.015967e-05	2.030497e-05	
22.298369	3.468443e-05	1.526746e-04	3.082117e-05	2.037340e-05	
22.299370	3.549094e-05	1.552226e-04	3.147208e-05	2.043895e-05	
22.300371	3.630785e-05	1.577441e-04	3.211122e-05	2.050162e-05	
22.301372	3.713489e-05	1.602339e-04	3.273738e-05	2.056145e-05	
22.302373	3.797178e-05	1.626870e-04	3.334935e-05	2.061844e-05	
22.303374	3.881824e-05	1.650983e-04	3.394595e-05	2.067261e-05	
22.304374	3.967399e-05	1.674626e-04	3.452597e-05	2.072399e-05	
22.305375	4.053875e-05	1.697747e-04	3.508821e-05	2.077258e-05	
22.306376	4.141225e-05	1.720297e-04	3.563147e-05	2.081841e-05	
22.307377	4.229420e-05	1.742224e-04	3.615456e-05	2.086150e-05	
22.308378	4.318434e-05	1.763476e-04	3.665628e-05	2.090185e-05	
22.309379	4.408237e-05	1.784003e-04	3.713542e-05	2.093949e-05	
22.310380	4.498804e-05	1.803753e-04	3.759079e-05	2.097444e-05	
22.311381	4.590104e-05	1.822675e-04	3.802118e-05	2.100671e-05	
22.312381	4.682112e-05	1.840718e-04	3.842541e-05	2.103633e-05	
22.313382	4.774798e-05	1.857831e-04	3.880226e-05	2.106330e-05	
22.314383	4.868136e-05	1.873963e-04	3.915055e-05	2.108765e-05	
22.315384	4.962097e-05	1.889063e-04	3.946906e-05	2.110939e-05	
22.316385	5.056653e-05	1.903078e-04	3.975661e-05	2.112854e-05	
22.317386	5.151778e-05	1.915960e-04	4.001199e-05	2.114513e-05	
22.318387	5.247442e-05	1.927655e-04	4.023401e-05	2.115916e-05	
22.319387	5.343619e-05	1.938113e-04	4.042146e-05	2.117065e-05	
22.320388	5.440280e-05	1.947284e-04	4.057314e-05	2.117962e-05	
22.321389	5.537397e-05	1.955114e-04	4.068787e-05	2.118609e-05	
22.322390	5.634944e-05	1.961555e-04	4.076443e-05	2.119008e-05	
22.323391	5.732891e-05	1.966554e-04	4.080162e-05	2.119160e-05	
22.324392	5.831212e-05	1.970060e-04	4.079826e-05	2.119068e-05	
22.325393	5.929867e-05	1.972033e-04	4.075345e-05	2.118733e-05	
22.326393	6.028752e-05	1.972496e-04	4.066804e-05	2.118159e-05	
22.327394	6.127742e-05	1.971494e-04	4.054348e-05	2.117352e-05	
22.328395	6.226711e-05	1.969070e-04	4.038124e-05	2.116318e-05	
22.329396	6.325534e-05	1.965269e-04	4.018278e-05	2.115061e-05	
22.330397	6.424083e-05	1.960136e-04	3.994955e-05	2.113587e-05	
22.331398	6.522235e-05	1.953715e-04	3.968302e-05	2.111901e-05	
22.332399	6.619862e-05	1.946051e-04	3.938463e-05	2.110008e-05	
22.333399	6.716839e-05	1.937188e-04	3.905586e-05	2.107914e-05	
22.334400	6.813040e-05	1.927171e-04	3.869816e-05	2.105623e-05	
22.335401	6.908339e-05	1.916043e-04	3.831299e-05	2.103141e-05	
22.336402	7.002610e-05	1.903851e-04	3.790181e-05	2.100474e-05	
22.337403	7.095729e-05	1.890637e-04	3.746607e-05	2.097626e-05	
22.338404	7.187568e-05	1.876447e-04	3.700724e-05	2.094602e-05	
22.339405	7.278002e-05	1.861324e-04	3.652677e-05	2.091409e-05	
22.340406	7.366905e-05	1.845315e-04	3.602613e-05	2.088051e-05	
22.341406	7.454151e-05	1.828462e-04	3.550676e-05	2.084533e-05	
22.342407	7.539615e-05	1.810811e-04	3.497014e-05	2.080861e-05	
22.343408	7.623170e-05	1.792405e-04	3.441772e-05	2.077040e-05	
22.344409	7.704692e-05	1.773290e-04	3.385096e-05	2.073075e-05	
22.345410	7.784053e-05	1.753510e-04	3.327132e-05	2.068971e-05	
22.346411	7.861128e-05	1.733109e-04	3.268025e-05	2.064734e-05	
22.347412	7.935792e-05	1.712132e-04	3.207922e-05	2.060369e-05	
22.348412	8.007919e-05	1.690624e-04	3.146968e-05	2.055882e-05	
22.349413	8.077382e-05	1.668628e-04	3.085310e-05	2.051276e-05	
22.350414	8.144056e-05	1.646189e-04	3.023093e-05	2.046558e-05	
22.351415	8.207815e-05	1.623352e-04	2.960463e-05	2.041734e-05	
22.352416	8.268533e-05	1.600161e-04	2.897566e-05	2.036807e-05	
22.353417	8.326084e-05	1.576661e-04	2.834548e-05	2.031784e-05	
22.354418	8.380344e-05	1.552897e-04	2.771554e-05	2.026669e-05	
22.355418	8.431184e-05	1.528912e-04	2.708732e-05	2.021468e-05	
22.356419	8.478481e-05	1.504750e-04	2.646226e-05	2.016187e-05	
22.357420	8.522108e-05	1.480458e-04	2.584182e-05	2.010829e-05	
22.358421	8.561940e-05	1.456079e-04	2.522747e-05	2.005402e-05	
22.359422	8.597849e-05	1.431657e-04	2.462065e-05	1.999909e-05	
22.360423	8.629712e-05	1.407237e-04	2.402284e-05	1.994356e-05	
22.361424	8.657401e-05	1.382864e-04	2.343549e-05	1.988749e-05	
22.362425	8.680791e-05	1.358582e-04	2.286006e-05	1.983092e-05	
22.363425	8.699756e-05	1.334435e-04	2.229801e-05	1.977392e-05	
22.364426	8.714171e-05	1.310468e-04	2.175079e-05	1.971652e-05	
22.365427	8.723909e-05	1.286726e-04	2.121987e-05	1.965879e-05	
22.366428	8.728845e-05	1.263253e-04	2.070670e-05	1.960077e-05	
22.367429	8.728853e-05	1.240093e-04	2.021275e-05	1.954252e-05	
22.368430	8.723806e-05	1.217291e-04	1.973947e-05	1.948409e-05	
22.369431	8.713580e-05	1.194891e-04	1.928832e-05	1.942554e-05	
22.370431	8.698049e-05	1.172938e-04	1.886076e-05	1.936691e-05	
22.371432	8.677085e-05	1.151476e-04	1.845824e-05	1.930826e-05	
22.372433	8.650565e-05	1.130550e-04	1.808224e-05	1.924964e-05	
22.373434	8.618362e-05	1.110205e-04	1.773420e-05	1.919110e-05	
22.374435	8.580349e-05	1.090484e-04	1.741559e-05	1.913270e-05	
22.375436	8.536454e-05	1.071424e-04	1.712752e-05	1.907456e-05	
22.376437	8.486853e-05	1.053023e-04	1.686940e-05	1.901721e-05	
22.377437	8.431806e-05	1.035264e-04	1.664013e-05	1.896129e-05	
22.378438	8.371568e-05	1.018132e-04	1.643859e-05	1.890742e-05	
22.379439	8.306396e-05	1.001612e-04	1.626368e-05	1.885624e-05	
22.380440	8.236548e-05	9.856889e-05	1.611428e-05	1.880840e-05	
22.381441	8.162281e-05	9.703468e-05	1.598930e-05	1.876453e-05	
22.382442	8.083851e-05	9.555706e-05	1.588761e-05	1.872527e-05	
22.383443	8.001516e-05	9.413447e-05	1.580812e-05	1.869125e-05	
22.384443	7.915532e-05	9.276540e-05	1.574970e-05	1.866312e-05	
22.385444	7.826156e-05	9.144830e-05	1.571126e-05	1.864150e-05	
22.386445	7.733646e-05	9.018162e-05	1.569168e-05	1.862704e-05	
22.387446	7.638259e-05	8.896385e-05	1.568985e-05	1.862037e-05	
22.388447	7.540251e-05	8.779343e-05	1.570467e-05	1.862214e-05	
22.389448	7.439880e-05	8.666884e-05	1.573502e-05	1.863297e-05	
22.390449	7.337402e-05	8.558853e-05	1.577980e-05	1.865351e-05	
22.391450	7.233074e-05	8.455097e-05	1.583789e-05	1.868439e-05	
22.392450	7.127154e-05	8.355463e-05	1.590819e-05	1.872625e-05	
22.393451	7.019899e-05	8.259795e-05	1.598959e-05	1.877972e-05	
22.394452	6.911565e-05	8.167942e-05	1.608098e-05	1.884545e-05	
22.395453	6.802409e-05	8.079749e-05	1.618125e-05	1.892407e-05	
22.396454	6.692689e-05	7.995062e-05	1.628929e-05	1.901622e-05	
22.397455	6.582661e-05	7.913728e-05	1.640399e-05	1.912253e-05	
22.398456	6.472583e-05	7.835592e-05	1.652425e-05	1.924365e-05	
22.399456	6.362711e-05	7.760503e-05	1.664894e-05	1.938020e-05	
22.400457	6.253303e-05	7.688304e-05	1.677697e-05	1.953283e-05	
22.401458	6.144614e-05	7.618844e-05	1.690723e-05	1.970218e-05	
22.402459	6.036904e-05	7.551968e-05	1.703860e-05	1.988888e-05	
22.403460	5.930427e-05	7.487523e-05	1.716998e-05	2.009356e-05	
22.404461	5.825443e-05	7.425354e-05	1.730025e-05	2.031687e-05	
22.405462	5.722206e-05	7.365309e-05	1.742832e-05	2.055945e-05	
22.406462	5.620975e-05	7.307233e-05	1.755306e-05	2.082192e-05	
22.407463	5.522006e-05	7.250973e-05	1.767337e-05	2.110493e-05	
22.408464	5.425557e-05	7.196375e-05	1.778814e-05	2.140912e-05	
22.409465	5.331884e-05	7.143285e-05	1.789626e-05	2.173512e-05	
22.410466	5.241244e-05	7.091550e-05	1.799663e-05	2.208356e-05	
22.411467	5.153894e-05	7.041017e-05	1.808813e-05	2.245509e-05	
22.412468	5.070092e-05	6.991530e-05	1.816965e-05	2.285035e-05	
22.413469	4.990095e-05	6.942937e-05	1.824009e-05	2.326996e-05	
22.414469	4.914158e-05	6.895084e-05	1.829833e-05	2.371457e-05	
22.415470	4.842540e-05	6.847818e-05	1.834327e-05	2.418482e-05	
22.416471	4.775498e-05	6.800984e-05	1.837380e-05	2.468134e-05	
22.417472	4.713287e-05	6.754429e-05	1.838880e-05	2.520476e-05	
22.418473	4.656166e-05	6.707999e-05	1.838718e-05	2.575574e-05	
22.419474	4.604391e-05	6.661540e-05	1.836781e-05	2.633489e-05	
22.420475	4.558220e-05	6.614900e-05	1.832959e-05	2.694287e-05	
22.421475	4.517908e-05	6.567923e-05	1.827142e-05	2.758030e-05	
22.422476	4.483714e-05	6.520457e-05	1.819218e-05	2.824783e-05	
22.423477	4.455895e-05	6.472348e-05	1.809076e-05	2.894609e-05	
22.424478	4.434706e-05	6.423442e-05	1.796605e-05	2.967572e-05	
22.425479	4.420323e-05	6.373616e-05	1.781729e-05	3.043702e-05	
22.426480	4.412555e-05	6.322886e-05	1.764519e-05	3.122878e-05	
22.427481	4.411119e-05	6.271304e-05	1.745086e-05	3.204943e-05	
22.428481	4.415726e-05	6.218920e-05	1.723541e-05	3.289737e-05	
22.429482	4.426092e-05	6.165786e-05	1.699997e-05	3.377101e-05	
22.430483	4.441929e-05	6.111955e-05	1.674563e-05	3.466875e-05	
22.431484	4.462952e-05	6.057478e-05	1.647352e-05	3.558900e-05	
22.432485	4.488875e-05	6.002406e-05	1.618475e-05	3.653018e-05	
22.433486	4.519410e-05	5.946791e-05	1.588043e-05	3.749068e-05	
22.434487	4.554274e-05	5.890684e-05	1.556168e-05	3.846892e-05	
22.435487	4.593178e-05	5.834138e-05	1.522960e-05	3.946331e-05	
22.436488	4.635837e-05	5.777204e-05	1.488531e-05	4.047225e-05	
22.437489	4.681964e-05	5.719934e-05	1.452993e-05	4.149414e-05	
22.438490	4.731275e-05	5.662379e-05	1.416456e-05	4.252741e-05	
22.439491	4.783481e-05	5.604591e-05	1.379033e-05	4.357046e-05	
22.440492	4.838298e-05	5.546621e-05	1.340834e-05	4.462169e-05	
22.441493	4.895438e-05	5.488522e-05	1.301971e-05	4.567951e-05	
22.442494	4.954617e-05	5.430344e-05	1.262555e-05	4.674233e-05	
22.443494	5.015547e-05	5.372140e-05	1.222697e-05	4.780856e-05	
22.444495	5.077943e-05	5.313962e-05	1.182509e-05	4.887660e-05	
22.445496	5.141518e-05	5.255860e-05	1.142101e-05	4.994487e-05	
22.446497	5.205986e-05	5.197886e-05	1.101587e-05	5.101178e-05	
22.447498	5.271061e-05	5.140093e-05	1.061076e-05	5.207572e-05	
22.448499	5.336457e-05	5.082531e-05	1.020680e-05	5.313511e-05	
22.449500	5.401887e-05	5.025253e-05	9.805098e-06	5.418835e-05	
22.450500	5.467066e-05	4.968310e-05	9.406777e-06	5.523386e-05	
22.451501	5.531707e-05	4.911753e-05	9.012946e-06	5.627004e-05	
22.452502	5.595525e-05	4.855635e-05	8.624717e-06	5.729530e-05	
22.453503	5.658232e-05	4.800007e-05	8.243205e-06	5.830805e-05	
22.454504	5.719543e-05	4.744920e-05	7.869522e-06	5.930669e-05	
22.455505	5.779172e-05	4.690427e-05	7.504782e-06	6.028963e-05	
22.456506	5.836832e-05	4.636579e-05	7.150098e-06	6.125529e-05	
22.457506	5.892238e-05	4.583427e-05	6.806583e-06	6.220207e-05	
22.458507	5.945102e-05	4.531024e-05	6.475350e-06	6.312837e-05	
22.459508	5.995140e-05	4.479420e-05	6.157514e-06	6.403261e-05	
22.460509	6.042064e-05	4.428668e-05	5.854185e-06	6.491319e-05	
22.461510	6.085589e-05	4.378819e-05	5.566480e-06	6.576852e-05	
22.462511	6.125429e-05	4.329924e-05	5.295509e-06	6.659701e-05	
22.463512	6.161296e-05	4.282037e-05	5.042387e-06	6.739706e-05	
22.464513	6.192906e-05	4.235207e-05	4.808227e-06	6.816709e-05	
22.465513	6.219971e-05	4.189487e-05	4.594142e-06	6.890551e-05	
22.466514	6.242207e-05	4.144928e-05	4.401245e-06	6.961071e-05	
22.467515	6.259326e-05	4.101583e-05	4.230650e-06	7.028111e-05	
22.468516	6.271042e-05	4.059502e-05	4.083470e-06	7.091512e-05	
22.469517	6.277069e-05	4.018737e-05	3.960818e-06	7.151114e-05	
22.470518	6.277122e-05	3.979341e-05	3.863807e-06	7.206759e-05	
22.471519	6.270914e-05	3.941364e-05	3.793551e-06	7.258286e-05	
22.472519	6.258158e-05	3.904858e-05	3.751163e-06	7.305537e-05	
22.473520	6.238569e-05	3.869875e-05	3.737755e-06	7.348353e-05	
22.474521	6.211860e-05	3.836467e-05	3.754442e-06	7.386574e-05	
22.475522	6.177841e-05	3.804664e-05	3.801937e-06	7.420093e-05	
22.476523	6.136687e-05	3.774415e-05	3.879437e-06	7.449001e-05	
22.477524	6.088659e-05	3.745649e-05	3.985776e-06	7.473436e-05	
22.478525	6.034018e-05	3.718298e-05	4.119788e-06	7.493535e-05	
22.479525	5.973026e-05	3.692291e-05	4.280308e-06	7.509436e-05	
22.480526	5.905944e-05	3.667557e-05	4.466170e-06	7.521278e-05	
22.481527	5.833033e-05	3.644027e-05	4.676208e-06	7.529197e-05	
22.482528	5.754555e-05	3.621631e-05	4.909258e-06	7.533332e-05	
22.483529	5.670771e-05	3.600298e-05	5.164153e-06	7.533821e-05	
22.484530	5.581943e-05	3.579958e-05	5.439728e-06	7.530800e-05	
22.485531	5.488332e-05	3.560542e-05	5.734818e-06	7.524409e-05	
22.486531	5.390199e-05	3.541979e-05	6.048257e-06	7.514784e-05	
22.487532	5.287806e-05	3.524199e-05	6.378878e-06	7.502065e-05	
22.488533	5.181413e-05	3.507133e-05	6.725518e-06	7.486387e-05	
22.489534	5.071283e-05	3.490709e-05	7.087010e-06	7.467890e-05	
22.490535	4.957677e-05	3.474858e-05	7.462188e-06	7.446711e-05	
22.491536	4.840855e-05	3.459510e-05	7.849888e-06	7.422988e-05	
22.492537	4.721081e-05	3.444595e-05	8.248943e-06	7.396858e-05	
22.493538	4.598614e-05	3.430042e-05	8.658188e-06	7.368460e-05	
22.494538	4.473716e-05	3.415782e-05	9.076458e-06	7.337931e-05	
22.495539	4.346648e-05	3.401745e-05	9.502586e-06	7.305409e-05	
22.496540	4.217673e-05	3.387859e-05	9.935408e-06	7.271032e-05	
22.497541	4.087051e-05	3.374056e-05	1.037376e-05	7.234938e-05	
22.498542	3.955043e-05	3.360265e-05	1.081647e-05	7.197264e-05	
22.499543	3.821912e-05	3.346417e-05	1.126238e-05	7.158148e-05	
22.500544	3.687918e-05	3.332440e-05	1.171032e-05	7.117728e-05	
22.501544	3.553322e-05	3.318265e-05	1.215912e-05	7.076142e-05	
22.502545	3.418387e-05	3.303823e-05	1.260763e-05	7.033528e-05	
22.503546	3.283373e-05	3.289042e-05	1.305467e-05	6.990023e-05	
22.504547	3.148542e-05	3.273852e-05	1.349908e-05	6.945766e-05	
22.505548	3.014155e-05	3.258184e-05	1.393969e-05	6.900893e-05	
22.506549	2.880473e-05	3.241968e-05	1.437534e-05	6.855543e-05	
22.507550	2.747759e-05	3.225133e-05	1.480486e-05	6.809854e-05	
22.508550	2.616273e-05	3.207610e-05	1.522709e-05	6.763964e-05	
22.509551	2.486276e-05	3.189327e-05	1.564086e-05	6.718009e-05	
22.510552	2.358031e-05	3.170216e-05	1.604501e-05	6.672129e-05	
22.511553	2.231798e-05	3.150206e-05	1.643836e-05	6.626460e-05	
22.512554	2.107838e-05	3.129227e-05	1.681977e-05	6.581141e-05	
22.513555	1.986414e-05	3.107209e-05	1.718805e-05	6.536309e-05	
22.514556	1.867786e-05	3.084081e-05	1.754204e-05	6.492103e-05	
22.515557	1.752216e-05	3.059775e-05	1.788058e-05	6.448660e-05	
22.516557	1.639965e-05	3.034219e-05	1.820250e-05	6.406117e-05	
22.517558	1.531295e-05	3.007343e-05	1.850664e-05	6.364613e-05	
22.518559	1.426466e-05	2.979078e-05	1.879183e-05	6.324286e-05	
22.519560	1.325741e-05	2.949353e-05	1.905691e-05	6.285272e-05	
22.520561	1.229381e-05	2.918099e-05	1.930071e-05	6.247711e-05	
22.521562	1.137646e-05	2.885245e-05	1.952206e-05	6.211740e-05	
22.522563	1.050799e-05	2.850721e-05	1.971980e-05	6.177496e-05	
22.523563	9.691007e-06	2.814457e-05	1.989276e-05	6.145118e-05	
22.524564	8.928124e-06	2.776383e-05	2.003979e-05	6.114742e-05	
22.525565	8.221134e-06	2.736483e-05	2.016006e-05	6.086461e-05	
22.526566	7.569075e-06	2.694920e-05	2.025398e-05	6.060205e-05	
22.527567	6.970412e-06	2.651898e-05	2.032220e-05	6.035873e-05	
22.528568	6.423609e-06	2.607618e-05	2.036537e-05	6.013365e-05	
22.529569	5.927130e-06	2.562282e-05	2.038413e-05	5.992578e-05	
22.530569	5.479439e-06	2.516091e-05	2.037914e-05	5.973413e-05	
22.531570	5.079001e-06	2.469249e-05	2.035103e-05	5.955767e-05	
22.532571	4.724279e-06	2.421957e-05	2.030047e-05	5.939539e-05	
22.533572	4.413738e-06	2.374416e-05	2.022809e-05	5.924629e-05	
22.534573	4.145841e-06	2.326829e-05	2.013456e-05	5.910935e-05	
22.535574	3.919054e-06	2.279398e-05	2.002050e-05	5.898355e-05	
22.536575	3.731840e-06	2.232325e-05	1.988659e-05	5.886790e-05	
22.537575	3.582663e-06	2.185812e-05	1.973345e-05	5.876136e-05	
22.538576	3.469988e-06	2.140060e-05	1.956175e-05	5.866295e-05	
22.539577	3.392279e-06	2.095272e-05	1.937212e-05	5.857163e-05	
22.540578	3.347999e-06	2.051650e-05	1.916523e-05	5.848640e-05	
22.541579	3.335614e-06	2.009395e-05	1.894171e-05	5.840625e-05	
22.542580	3.353587e-06	1.968710e-05	1.870222e-05	5.833016e-05	
22.543581	3.400382e-06	1.929796e-05	1.844740e-05	5.825713e-05	
22.544582	3.474464e-06	1.892856e-05	1.817790e-05	5.818614e-05	
22.545582	3.574296e-06	1.858092e-05	1.789438e-05	5.811618e-05	
22.546583	3.698344e-06	1.825705e-05	1.759747e-05	5.804624e-05	
22.547584	3.845070e-06	1.795898e-05	1.728784e-05	5.797530e-05	
22.548585	4.012940e-06	1.768872e-05	1.696611e-05	5.790236e-05	
22.549586	4.200417e-06	1.744830e-05	1.663296e-05	5.782640e-05	
22.550587	4.405966e-06	1.723973e-05	1.628902e-05	5.774641e-05	
22.551588	4.628051e-06	1.706503e-05	1.593494e-05	5.766138e-05	
22.552588	4.865135e-06	1.692623e-05	1.557137e-05	5.757029e-05	
22.553589	5.115684e-06	1.682534e-05	1.519896e-05	5.747214e-05	
22.554590	5.378160e-06	1.676438e-05	1.481836e-05	5.736591e-05	
22.555591	5.651029e-06	1.674538e-05	1.443021e-05	5.725059e-05	
22.556592	5.932755e-06	1.677035e-05	1.403517e-05	5.712518e-05	
22.557593	6.221802e-06	1.684131e-05	1.363389e-05	5.698864e-05	
22.558594	6.516633e-06	1.696029e-05	1.322700e-05	5.683999e-05	
22.559594	6.815714e-06	1.712929e-05	1.281517e-05	5.667820e-05	
22.560595	7.117508e-06	1.735035e-05	1.239903e-05	5.650225e-05	
22.561596	7.420479e-06	1.762548e-05	1.197924e-05	5.631115e-05	
22.562597	7.723092e-06	1.795670e-05	1.155645e-05	5.610388e-05	
22.563598	8.023810e-06	1.834603e-05	1.113130e-05	5.587942e-05	
22.564599	8.321099e-06	1.879549e-05	1.070445e-05	5.563676e-05	
22.565600	8.613422e-06	1.930710e-05	1.027654e-05	5.537490e-05	
22.566601	8.899243e-06	1.988288e-05	9.848215e-06	5.509282e-05	
22.567601	9.177026e-06	2.052485e-05	9.420131e-06	5.478950e-05	
22.568602	9.445236e-06	2.123503e-05	8.992934e-06	5.446394e-05	
22.569603	9.702337e-06	2.201544e-05	8.567274e-06	5.411513e-05	
22.570604	9.946792e-06	2.286810e-05	8.143798e-06	5.374204e-05	
22.571605	1.017707e-05	2.379502e-05	7.723154e-06	5.334368e-05	
22.572606	1.039163e-05	2.479824e-05	7.305992e-06	5.291903e-05	
22.573607	1.058893e-05	2.587976e-05	6.892960e-06	5.246707e-05	
22.574607	1.076745e-05	2.704161e-05	6.484706e-06	5.198680e-05	
22.575608	1.092611e-05	2.828445e-05	6.081841e-06	5.147767e-05	
22.576609	1.106523e-05	2.960493e-05	5.684865e-06	5.094049e-05	
22.577610	1.118537e-05	3.099897e-05	5.294256e-06	5.037635e-05	
22.578611	1.128710e-05	3.246251e-05	4.910493e-06	4.978632e-05	
22.579612	1.137098e-05	3.399146e-05	4.534056e-06	4.917146e-05	
22.580613	1.143757e-05	3.558175e-05	4.165423e-06	4.853286e-05	
22.581613	1.148745e-05	3.722930e-05	3.805073e-06	4.787158e-05	
22.582614	1.152118e-05	3.893002e-05	3.453485e-06	4.718870e-05	
22.583615	1.153931e-05	4.067985e-05	3.111138e-06	4.648528e-05	
22.584616	1.154243e-05	4.247471e-05	2.778511e-06	4.576242e-05	
22.585617	1.153109e-05	4.431052e-05	2.456083e-06	4.502116e-05	
22.586618	1.150585e-05	4.618321e-05	2.144333e-06	4.426260e-05	
22.587619	1.146729e-05	4.808868e-05	1.843740e-06	4.348780e-05	
22.588619	1.141597e-05	5.002288e-05	1.554782e-06	4.269784e-05	
22.589620	1.135244e-05	5.198172e-05	1.277939e-06	4.189378e-05	
22.590621	1.127729e-05	5.396112e-05	1.013690e-06	4.107670e-05	
22.591622	1.119107e-05	5.595701e-05	7.625132e-07	4.024768e-05	
22.592623	1.109435e-05	5.796532e-05	5.248878e-07	3.940778e-05	
22.593624	1.098769e-05	5.998195e-05	3.012929e-07	3.855809e-05	
22.594625	1.087165e-05	6.200284e-05	9.220725e-08	3.769966e-05	
22.595626	1.074681e-05	6.402391e-05	-1.018901e-07	3.683359e-05	
