X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
16.073203	-8.618337e-05	1.005779e-05	8.118888e-07	-9.955157e-07	
16.074204	-1.668968e-04	4.634822e-06	1.195471e-06	5.083218e-06	
16.075205	-1.125353e-04	2.863044e-06	-2.080621e-06	7.432614e-06	
16.076206	-3.798345e-05	8.801885e-07	-1.515587e-06	7.630258e-06	
16.077207	-1.230656e-05	2.354540e-06	4.772437e-07	4.247675e-06	
16.078208	-2.021800e-05	3.699424e-07	-4.050792e-07	7.443722e-07	
16.079209	-2.040966e-05	-4.236330e-07	2.009579e-06	-7.267366e-07	
16.080210	1.514326e-06	8.574552e-07	5.050348e-07	-5.238455e-07	
16.081211	1.561154e-07	-6.954199e-06	-2.795200e-06	1.062175e-06	
16.082212	-4.944730e-06	-1.100876e-05	8.321499e-07	-1.598946e-06	
16.083213	9.760877e-06	-2.409472e-06	2.082332e-06	-4.242958e-06	
16.084214	1.427571e-05	-1.554691e-06	5.569077e-07	-2.924788e-06	
16.085214	1.513523e-05	-9.008019e-06	2.505534e-07	-1.443825e-06	
16.086215	1.726531e-05	-8.101178e-06	-1.258449e-08	-6.802575e-07	
16.087216	1.415543e-05	-5.960371e-06	1.780351e-06	-1.070739e-06	
16.088217	1.093313e-05	-5.338416e-06	1.778471e-06	3.070942e-06	
16.089218	6.507494e-06	-4.954867e-07	-1.001740e-06	6.329063e-06	
16.090219	5.798180e-06	4.941670e-06	-1.461519e-06	3.418862e-06	
16.091220	5.045391e-06	7.182107e-06	-5.720267e-07	1.079091e-05	
16.092221	5.390988e-06	5.822928e-06	-2.455279e-06	2.148313e-05	
16.093222	8.792451e-06	3.938717e-06	-5.502873e-06	1.993887e-05	
16.094223	-8.930915e-06	-2.548442e-07	-3.291358e-06	1.326682e-05	
16.095224	-2.067747e-05	-2.624933e-06	1.520583e-07	5.425214e-06	
16.096225	-4.858027e-06	-2.527963e-07	-2.471914e-06	-7.381208e-06	
16.097226	1.819269e-05	6.296991e-07	-1.554814e-06	-1.974285e-05	
16.098227	4.838861e-05	4.133711e-06	2.115339e-06	-9.938327e-06	
16.099228	3.866974e-05	6.437274e-06	-1.337827e-06	5.434575e-06	
16.100229	1.084648e-05	4.680115e-06	-2.351119e-06	-8.455181e-06	
16.101230	1.205928e-05	1.010865e-05	2.359352e-07	-2.230433e-05	
16.102231	-2.111861e-05	1.174296e-05	5.858663e-07	-1.021006e-05	
16.103232	-5.037111e-05	-1.547180e-06	2.338865e-06	9.455073e-06	
16.104233	-2.201850e-05	-1.085540e-05	5.694513e-07	1.635012e-05	
16.105234	9.304729e-06	-5.920293e-06	-3.262619e-06	-3.102028e-06	
16.106235	2.336064e-05	3.860307e-06	2.703621e-07	-2.784648e-05	
16.107235	2.202547e-05	1.092554e-05	3.402387e-06	-2.973947e-05	
16.108236	6.145315e-06	8.767191e-06	1.958411e-06	-1.875378e-05	
16.109237	-1.209408e-05	-5.783439e-07	1.720708e-06	-1.060404e-05	
16.110238	-3.245521e-06	-5.384160e-06	-6.562579e-07	-3.664746e-06	
16.111239	1.545275e-05	-8.028718e-06	-9.657527e-07	1.206471e-06	
16.112240	9.116210e-06	-1.233679e-05	3.647555e-06	-2.091381e-06	
16.113241	1.359286e-05	-9.057383e-06	3.026387e-06	1.234866e-06	
16.114242	2.013714e-05	-3.791441e-06	1.098700e-06	1.059246e-05	
16.115243	1.692095e-05	1.749191e-07	2.368624e-06	6.438063e-06	
16.116244	2.042450e-05	1.104544e-05	5.862272e-07	9.054495e-06	
16.117245	5.325445e-06	8.944191e-06	3.012411e-07	2.190961e-05	
16.118246	-4.385611e-05	-1.299232e-05	2.709801e-06	2.081333e-05	
16.119247	-1.184605e-04	-2.110769e-05	1.341275e-06	1.401940e-05	
16.120248	-1.333992e-04	-6.317105e-06	-5.956315e-07	9.402922e-07	
16.121249	-4.348055e-05	5.131594e-06	-2.923640e-06	-1.492434e-05	
16.122250	4.238492e-05	3.434233e-06	-5.231232e-06	-8.392647e-06	
16.123251	6.076291e-05	3.823003e-06	-1.678758e-06	5.604136e-06	
16.124252	4.056013e-05	5.514711e-06	-7.437386e-07	7.233093e-06	
